 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 28, 2024 
 ==================================================================

 Disk File Name = range/ch2/58Sc_in_ch2.txt

 Ion = Scandium     [21] , Mass = 57.98338 amu

 Density =  9.3000E-01 g/cm3 = 1.1978E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Scandium     [21] , Mass = 57.98338 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.321E-01  2.702E+00      62 A        17 A        12 A   
   1.10 keV   2.435E-01  2.801E+00      66 A        18 A        13 A   
   1.20 keV   2.543E-01  2.892E+00      69 A        18 A        14 A   
   1.30 keV   2.647E-01  2.977E+00      72 A        19 A        14 A   
   1.40 keV   2.747E-01  3.057E+00      75 A        20 A        15 A   
   1.50 keV   2.843E-01  3.132E+00      77 A        20 A        15 A   
   1.60 keV   2.936E-01  3.202E+00      80 A        21 A        16 A   
   1.70 keV   3.027E-01  3.268E+00      83 A        21 A        16 A   
   1.80 keV   3.114E-01  3.331E+00      86 A        22 A        17 A   
   2.00 keV   3.283E-01  3.448E+00      91 A        23 A        18 A   
   2.25 keV   3.482E-01  3.579E+00      97 A        24 A        19 A   
   2.50 keV   3.670E-01  3.696E+00     103 A        26 A        20 A   
   2.75 keV   3.849E-01  3.802E+00     109 A        27 A        21 A   
   3.00 keV   4.021E-01  3.898E+00     114 A        28 A        22 A   
   3.25 keV   4.185E-01  3.986E+00     120 A        29 A        23 A   
   3.50 keV   4.343E-01  4.067E+00     125 A        30 A        24 A   
   3.75 keV   4.495E-01  4.142E+00     131 A        31 A        25 A   
   4.00 keV   4.643E-01  4.212E+00     136 A        32 A        25 A   
