 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 29, 2024 
 ==================================================================

 Disk File Name = range/ch2/127Ag_in_ch2.txt

 Ion = Silver       [47] , Mass = 126.937 amu

 Density =  9.3000E-01 g/cm3 = 1.1978E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Silver       [47] , Mass = 126.937 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.785E-01  2.834E+00      73 A        15 A        10 A   
   1.10 keV   2.921E-01  2.969E+00      76 A        16 A        11 A   
   1.20 keV   3.051E-01  3.097E+00      79 A        16 A        11 A   
   1.30 keV   3.175E-01  3.218E+00      82 A        17 A        12 A   
   1.40 keV   3.295E-01  3.333E+00      85 A        17 A        12 A   
   1.50 keV   3.411E-01  3.443E+00      88 A        18 A        12 A   
   1.60 keV   3.523E-01  3.549E+00      90 A        18 A        13 A   
   1.70 keV   3.631E-01  3.649E+00      93 A        19 A        13 A   
   1.80 keV   3.736E-01  3.746E+00      95 A        19 A        13 A   
   2.00 keV   3.938E-01  3.929E+00     100 A        20 A        14 A   
   2.25 keV   4.177E-01  4.141E+00     106 A        21 A        15 A   
   2.50 keV   4.403E-01  4.336E+00     111 A        22 A        16 A   
   2.75 keV   4.618E-01  4.518E+00     116 A        23 A        16 A   
   3.00 keV   4.823E-01  4.687E+00     121 A        23 A        17 A   
   3.25 keV   5.020E-01  4.847E+00     126 A        24 A        17 A   
   3.50 keV   5.210E-01  4.997E+00     131 A        25 A        18 A   
   3.75 keV   5.393E-01  5.139E+00     135 A        26 A        19 A   
   4.00 keV   5.570E-01  5.274E+00     140 A        26 A        19 A   
