 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/butane/191Au_in_butane.txt

 Ion = Gold         [79] , Mass = 190.9637 amu

 Density =  1.2500E-03 g/cm3 = 1.8131E+20 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    071.43    017.34   
      C      6    028.57    082.66   
 ====================================
 Bragg Correction = -0.91%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Gold         [79] , Mass = 190.9637 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    5.317E-01  2.765E+00    5.58 um     8859 A      6119 A   
   1.10 keV   5.577E-01  2.912E+00    5.81 um     9213 A      6358 A   
   1.20 keV   5.825E-01  3.051E+00    6.02 um     9549 A      6586 A   
   1.30 keV   6.062E-01  3.185E+00    6.23 um     9868 A      6804 A   
   1.40 keV   6.291E-01  3.312E+00    6.42 um     1.02 um     7012 A   
   1.50 keV   6.512E-01  3.435E+00    6.61 um     1.05 um     7212 A   
   1.60 keV   6.726E-01  3.553E+00    6.80 um     1.07 um     7406 A   
   1.70 keV   6.933E-01  3.667E+00    6.98 um     1.10 um     7593 A   
   1.80 keV   7.134E-01  3.777E+00    7.15 um     1.13 um     7774 A   
   2.00 keV   7.520E-01  3.986E+00    7.48 um     1.18 um     8120 A   
   2.25 keV   7.976E-01  4.231E+00    7.87 um     1.24 um     8529 A   
   2.50 keV   8.407E-01  4.460E+00    8.24 um     1.29 um     8915 A   
   2.75 keV   8.817E-01  4.676E+00    8.59 um     1.34 um     9281 A   
   3.00 keV   9.210E-01  4.879E+00    8.93 um     1.39 um     9630 A   
   3.25 keV   9.586E-01  5.072E+00    9.25 um     1.44 um     9965 A   
   3.50 keV   9.947E-01  5.256E+00    9.57 um     1.48 um     1.03 um  
