 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/butane/43Cr_in_butane.txt

 Ion = Chromium     [24] , Mass = 42.99789 amu

 Density =  1.2500E-03 g/cm3 = 1.8131E+20 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    071.43    017.34   
      C      6    028.57    082.66   
 ====================================
 Bragg Correction = -0.91%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Chromium     [24] , Mass = 42.99789 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.046E-01  3.137E+00    3.81 um     1.13 um     8411 A   
   1.10 keV   3.194E-01  3.249E+00    4.01 um     1.18 um     8806 A   
   1.20 keV   3.336E-01  3.353E+00    4.20 um     1.23 um     9187 A   
   1.30 keV   3.473E-01  3.450E+00    4.38 um     1.27 um     9555 A   
   1.40 keV   3.604E-01  3.541E+00    4.56 um     1.32 um     9911 A   
   1.50 keV   3.730E-01  3.625E+00    4.74 um     1.36 um     1.03 um  
   1.60 keV   3.852E-01  3.705E+00    4.91 um     1.40 um     1.06 um  
   1.70 keV   3.971E-01  3.780E+00    5.08 um     1.44 um     1.09 um  
   1.80 keV   4.086E-01  3.851E+00    5.24 um     1.48 um     1.12 um  
   2.00 keV   4.307E-01  3.983E+00    5.56 um     1.55 um     1.19 um  
   2.25 keV   4.568E-01  4.130E+00    5.95 um     1.64 um     1.26 um  
   2.50 keV   4.816E-01  4.261E+00    6.33 um     1.73 um     1.33 um  
   2.75 keV   5.051E-01  4.380E+00    6.69 um     1.81 um     1.40 um  
   3.00 keV   5.275E-01  4.488E+00    7.05 um     1.89 um     1.47 um  
   3.25 keV   5.491E-01  4.586E+00    7.39 um     1.97 um     1.53 um  
