 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/au/155Pr_in_au.txt

 Ion = Praseodymium [59] , Mass = 154.9405 amu

 Density =  1.9311E+01 g/cm3 = 5.9040E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Au     79    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Praseodymium [59] , Mass = 154.9405 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.027E-02  4.741E-01      10 A         9 A         7 A   
   1.10 keV   1.077E-02  4.995E-01      10 A         9 A         7 A   
   1.20 keV   1.125E-02  5.237E-01      11 A        10 A         7 A   
   1.30 keV   1.170E-02  5.469E-01      11 A        10 A         7 A   
   1.40 keV   1.215E-02  5.691E-01      12 A        10 A         8 A   
   1.50 keV   1.257E-02  5.904E-01      12 A        10 A         8 A   
   1.60 keV   1.299E-02  6.109E-01      12 A        11 A         8 A   
   1.70 keV   1.339E-02  6.307E-01      13 A        11 A         8 A   
   1.80 keV   1.377E-02  6.499E-01      13 A        11 A         8 A   
   2.00 keV   1.452E-02  6.864E-01      14 A        12 A         9 A   
   2.25 keV   1.540E-02  7.292E-01      14 A        12 A         9 A   
   2.50 keV   1.623E-02  7.692E-01      15 A        13 A        10 A   
   2.75 keV   1.702E-02  8.069E-01      16 A        13 A        10 A   
   3.00 keV   1.778E-02  8.425E-01      16 A        14 A        10 A   
   3.25 keV   1.851E-02  8.764E-01      17 A        14 A        11 A   
   3.50 keV   1.921E-02  9.086E-01      18 A        15 A        11 A   
   3.75 keV   1.988E-02  9.394E-01      18 A        15 A        11 A   
   4.00 keV   2.053E-02  9.689E-01      19 A        16 A        12 A   
   4.50 keV   2.178E-02  1.024E+00      20 A        16 A        12 A   
