 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/3he/68Fe_in_3he.txt

 Ion = Iron         [26] , Mass = 67.95287 amu

 Density =  1.3500E-04 g/cm3 = 2.6955E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Iron         [26] , Mass = 67.95287 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.592E-01  3.856E+00   36.02 um     5.55 um     3.94 um  
   1.10 keV   1.670E-01  4.007E+00   37.75 um     5.79 um     4.13 um  
   1.20 keV   1.744E-01  4.148E+00   39.42 um     6.01 um     4.30 um  
   1.30 keV   1.815E-01  4.279E+00   41.04 um     6.22 um     4.47 um  
   1.40 keV   1.884E-01  4.403E+00   42.61 um     6.42 um     4.64 um  
   1.50 keV   1.950E-01  4.519E+00   44.14 um     6.61 um     4.80 um  
   1.60 keV   2.014E-01  4.629E+00   45.63 um     6.80 um     4.96 um  
   1.70 keV   2.076E-01  4.734E+00   47.08 um     6.98 um     5.11 um  
   1.80 keV   2.136E-01  4.833E+00   48.51 um     7.16 um     5.26 um  
   2.00 keV   2.251E-01  5.018E+00   51.27 um     7.50 um     5.55 um  
   2.25 keV   2.388E-01  5.226E+00   54.60 um     7.91 um     5.89 um  
   2.50 keV   2.517E-01  5.415E+00   57.80 um     8.29 um     6.22 um  
   2.75 keV   2.640E-01  5.587E+00   60.89 um     8.66 um     6.54 um  
   3.00 keV   2.757E-01  5.744E+00   63.90 um     9.01 um     6.85 um  
   3.25 keV   2.870E-01  5.889E+00   66.82 um     9.35 um     7.15 um  
   3.50 keV   2.978E-01  6.024E+00   69.68 um     9.68 um     7.44 um  
