 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/3he/191W_in_3he.txt

 Ion = Tungsten     [74] , Mass = 190.9665 amu

 Density =  1.3500E-04 g/cm3 = 2.6955E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tungsten     [74] , Mass = 190.9665 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.438E-01  3.318E+00   48.77 um     4.81 um     3.22 um  
   1.10 keV   3.606E-01  3.493E+00   50.71 um     5.00 um     3.34 um  
   1.20 keV   3.767E-01  3.659E+00   52.55 um     5.18 um     3.45 um  
   1.30 keV   3.920E-01  3.818E+00   54.32 um     5.35 um     3.57 um  
   1.40 keV   4.068E-01  3.971E+00   56.01 um     5.51 um     3.67 um  
   1.50 keV   4.211E-01  4.117E+00   57.65 um     5.66 um     3.78 um  
   1.60 keV   4.349E-01  4.257E+00   59.22 um     5.81 um     3.87 um  
   1.70 keV   4.483E-01  4.393E+00   60.75 um     5.95 um     3.97 um  
   1.80 keV   4.613E-01  4.524E+00   62.23 um     6.09 um     4.06 um  
   2.00 keV   4.863E-01  4.774E+00   65.08 um     6.36 um     4.24 um  
   2.25 keV   5.158E-01  5.065E+00   68.43 um     6.67 um     4.45 um  
   2.50 keV   5.437E-01  5.338E+00   71.61 um     6.97 um     4.65 um  
   2.75 keV   5.702E-01  5.594E+00   74.63 um     7.24 um     4.84 um  
   3.00 keV   5.956E-01  5.836E+00   77.53 um     7.50 um     5.02 um  
   3.25 keV   6.199E-01  6.065E+00   80.30 um     7.75 um     5.19 um  
   3.50 keV   6.433E-01  6.283E+00   82.98 um     7.98 um     5.36 um  
