 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/3he/8He_in_3he.txt

 Ion = Helium       [2] , Mass = 8.033935 amu

 Density =  1.3500E-04 g/cm3 = 2.6955E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Helium       [2] , Mass = 8.033935 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.025E-01  6.671E-01   84.65 um    23.68 um    17.86 um  
   1.10 keV   1.075E-01  6.540E-01   93.12 um    25.74 um    19.40 um  
   1.20 keV   1.123E-01  6.412E-01  101.71 um    27.80 um    20.94 um  
   1.30 keV   1.169E-01  6.288E-01  110.40 um    29.85 um    22.49 um  
   1.40 keV   1.213E-01  6.169E-01  119.21 um    31.91 um    24.05 um  
   1.50 keV   1.256E-01  6.053E-01  128.13 um    33.96 um    25.61 um  
   1.60 keV   1.297E-01  5.942E-01  137.16 um    36.01 um    27.19 um  
   1.70 keV   1.337E-01  5.835E-01  146.29 um    38.06 um    28.77 um  
   1.80 keV   1.375E-01  5.732E-01  155.52 um    40.10 um    30.36 um  
   2.00 keV   1.450E-01  5.537E-01  174.27 um    44.21 um    33.57 um  
   2.25 keV   1.538E-01  5.314E-01  198.24 um    49.34 um    37.65 um  
   2.50 keV   1.621E-01  5.110E-01  222.73 um    54.44 um    41.78 um  
   2.75 keV   1.700E-01  4.924E-01  247.72 um    59.51 um    45.95 um  
   3.00 keV   1.776E-01  4.752E-01  273.16 um    64.54 um    50.18 um  
   3.25 keV   1.848E-01  4.595E-01  299.01 um    69.54 um    54.45 um  
   3.50 keV   1.918E-01  4.449E-01  325.25 um    74.51 um    58.75 um  
