 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/3he/114Pd_in_3he.txt

 Ion = Palladium    [46] , Mass = 113.9104 amu

 Density =  1.3500E-04 g/cm3 = 2.6955E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Palladium    [46] , Mass = 113.9104 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.560E-01  3.791E+00   41.79 um     5.35 um     3.63 um  
   1.10 keV   1.636E-01  3.969E+00   43.57 um     5.56 um     3.77 um  
   1.20 keV   1.708E-01  4.138E+00   45.27 um     5.76 um     3.92 um  
   1.30 keV   1.778E-01  4.297E+00   46.91 um     5.94 um     4.05 um  
   1.40 keV   1.845E-01  4.449E+00   48.49 um     6.13 um     4.18 um  
   1.50 keV   1.910E-01  4.593E+00   50.02 um     6.30 um     4.31 um  
   1.60 keV   1.973E-01  4.731E+00   51.51 um     6.47 um     4.43 um  
   1.70 keV   2.033E-01  4.863E+00   52.95 um     6.63 um     4.55 um  
   1.80 keV   2.092E-01  4.990E+00   54.35 um     6.78 um     4.67 um  
   2.00 keV   2.206E-01  5.229E+00   57.06 um     7.08 um     4.89 um  
   2.25 keV   2.339E-01  5.506E+00   60.28 um     7.44 um     5.16 um  
   2.50 keV   2.466E-01  5.761E+00   63.35 um     7.77 um     5.41 um  
   2.75 keV   2.586E-01  5.997E+00   66.29 um     8.09 um     5.65 um  
   3.00 keV   2.701E-01  6.217E+00   69.12 um     8.39 um     5.88 um  
   3.25 keV   2.812E-01  6.424E+00   71.85 um     8.67 um     6.11 um  
   3.50 keV   2.918E-01  6.619E+00   74.50 um     8.94 um     6.33 um  
