 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/ar/221Ra_in_ar.txt

 Ion = Radium       [88] , Mass = 221.0139 amu

 Density =  1.7800E-03 g/cm3 = 2.6833E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ar     18    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Radium       [88] , Mass = 221.0139 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    9.285E-02  1.603E+00    6.86 um     2.30 um     1.69 um  
   1.10 keV   9.738E-02  1.690E+00    7.13 um     2.38 um     1.75 um  
   1.20 keV   1.017E-01  1.772E+00    7.38 um     2.47 um     1.81 um  
   1.30 keV   1.059E-01  1.851E+00    7.62 um     2.54 um     1.86 um  
   1.40 keV   1.099E-01  1.927E+00    7.85 um     2.62 um     1.91 um  
   1.50 keV   1.137E-01  2.000E+00    8.07 um     2.69 um     1.96 um  
   1.60 keV   1.174E-01  2.070E+00    8.29 um     2.76 um     2.01 um  
   1.70 keV   1.211E-01  2.138E+00    8.50 um     2.83 um     2.06 um  
   1.80 keV   1.246E-01  2.204E+00    8.70 um     2.89 um     2.10 um  
   2.00 keV   1.313E-01  2.329E+00    9.08 um     3.01 um     2.19 um  
   2.25 keV   1.393E-01  2.476E+00    9.54 um     3.16 um     2.29 um  
   2.50 keV   1.468E-01  2.614E+00    9.97 um     3.29 um     2.38 um  
   2.75 keV   1.540E-01  2.743E+00   10.39 um     3.42 um     2.47 um  
   3.00 keV   1.608E-01  2.866E+00   10.78 um     3.54 um     2.56 um  
   3.25 keV   1.674E-01  2.983E+00   11.16 um     3.65 um     2.64 um  
   3.50 keV   1.737E-01  3.094E+00   11.52 um     3.76 um     2.72 um  
