 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/ar/148Ba_in_ar.txt

 Ion = Barium       [56] , Mass = 147.9382 amu

 Density =  1.7800E-03 g/cm3 = 2.6833E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ar     18    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Barium       [56] , Mass = 147.9382 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.894E-02  1.580E+00    6.25 um     2.57 um     1.88 um  
   1.10 keV   3.036E-02  1.659E+00    6.51 um     2.67 um     1.95 um  
   1.20 keV   3.171E-02  1.733E+00    6.75 um     2.76 um     2.02 um  
   1.30 keV   3.300E-02  1.804E+00    6.99 um     2.85 um     2.08 um  
   1.40 keV   3.425E-02  1.872E+00    7.22 um     2.94 um     2.14 um  
   1.50 keV   3.545E-02  1.937E+00    7.44 um     3.02 um     2.20 um  
   1.60 keV   3.661E-02  1.999E+00    7.65 um     3.10 um     2.26 um  
   1.70 keV   3.774E-02  2.059E+00    7.86 um     3.17 um     2.31 um  
   1.80 keV   3.883E-02  2.117E+00    8.07 um     3.25 um     2.37 um  
   2.00 keV   4.093E-02  2.226E+00    8.46 um     3.39 um     2.47 um  
   2.25 keV   4.342E-02  2.353E+00    8.92 um     3.56 um     2.59 um  
   2.50 keV   4.576E-02  2.471E+00    9.36 um     3.72 um     2.71 um  
   2.75 keV   4.800E-02  2.581E+00    9.79 um     3.87 um     2.82 um  
   3.00 keV   5.013E-02  2.684E+00   10.19 um     4.01 um     2.92 um  
   3.25 keV   5.218E-02  2.782E+00   10.59 um     4.15 um     3.02 um  
   3.50 keV   5.415E-02  2.874E+00   10.97 um     4.28 um     3.12 um  
