 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/ar/93Tc_in_ar.txt

 Ion = Technetium   [43] , Mass = 92.91025 amu

 Density =  1.7800E-03 g/cm3 = 2.6833E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ar     18    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Technetium   [43] , Mass = 92.91025 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.502E-02  1.535E+00    5.32 um     2.67 um     1.95 um  
   1.10 keV   3.673E-02  1.606E+00    5.56 um     2.78 um     2.02 um  
   1.20 keV   3.836E-02  1.672E+00    5.79 um     2.89 um     2.10 um  
   1.30 keV   3.993E-02  1.736E+00    6.01 um     2.98 um     2.17 um  
   1.40 keV   4.143E-02  1.796E+00    6.23 um     3.08 um     2.24 um  
   1.50 keV   4.289E-02  1.853E+00    6.44 um     3.17 um     2.30 um  
   1.60 keV   4.429E-02  1.907E+00    6.64 um     3.26 um     2.37 um  
   1.70 keV   4.566E-02  1.959E+00    6.84 um     3.35 um     2.43 um  
   1.80 keV   4.698E-02  2.009E+00    7.03 um     3.43 um     2.49 um  
   2.00 keV   4.952E-02  2.104E+00    7.40 um     3.59 um     2.61 um  
   2.25 keV   5.253E-02  2.212E+00    7.85 um     3.78 um     2.75 um  
   2.50 keV   5.537E-02  2.312E+00    8.28 um     3.96 um     2.88 um  
   2.75 keV   5.807E-02  2.405E+00    8.69 um     4.13 um     3.00 um  
   3.00 keV   6.065E-02  2.491E+00    9.09 um     4.29 um     3.13 um  
   3.25 keV   6.313E-02  2.571E+00    9.48 um     4.45 um     3.24 um  
   3.50 keV   6.551E-02  2.647E+00    9.85 um     4.60 um     3.36 um  
