 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/185Pt_in_kapton.txt

 Ion = Platinum     [78] , Mass = 184.9606 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Platinum     [78] , Mass = 184.9606 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.525E-01  2.465E+00      56 A        11 A         8 A   
   1.10 keV   3.697E-01  2.594E+00      59 A        11 A         8 A   
   1.20 keV   3.861E-01  2.717E+00      61 A        12 A         8 A   
   1.30 keV   4.019E-01  2.834E+00      63 A        12 A         8 A   
   1.40 keV   4.170E-01  2.946E+00      65 A        13 A         9 A   
   1.50 keV   4.317E-01  3.053E+00      67 A        13 A         9 A   
   1.60 keV   4.458E-01  3.156E+00      69 A        13 A         9 A   
   1.70 keV   4.595E-01  3.256E+00      70 A        14 A         9 A   
   1.80 keV   4.729E-01  3.352E+00      72 A        14 A        10 A   
   2.00 keV   4.984E-01  3.535E+00      76 A        14 A        10 A   
   2.25 keV   5.287E-01  3.749E+00      79 A        15 A        11 A   
   2.50 keV   5.573E-01  3.949E+00      83 A        16 A        11 A   
   2.75 keV   5.845E-01  4.136E+00      87 A        17 A        11 A   
   3.00 keV   6.105E-01  4.312E+00      90 A        17 A        12 A   
   3.25 keV   6.354E-01  4.480E+00      94 A        18 A        12 A   
   3.50 keV   6.594E-01  4.639E+00      97 A        18 A        13 A   
   3.75 keV   6.825E-01  4.790E+00     100 A        19 A        13 A   
