 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/237Ac_in_kapton.txt

 Ion = Actinium     [89] , Mass = 237.058 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Actinium     [89] , Mass = 237.058 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.207E-01  2.264E+00      64 A        11 A         8 A   
   1.10 keV   3.363E-01  2.387E+00      66 A        11 A         8 A   
   1.20 keV   3.513E-01  2.504E+00      69 A        12 A         8 A   
   1.30 keV   3.656E-01  2.616E+00      71 A        12 A         8 A   
   1.40 keV   3.795E-01  2.723E+00      73 A        13 A         9 A   
   1.50 keV   3.928E-01  2.826E+00      75 A        13 A         9 A   
   1.60 keV   4.057E-01  2.925E+00      77 A        13 A         9 A   
   1.70 keV   4.181E-01  3.021E+00      79 A        14 A         9 A   
   1.80 keV   4.303E-01  3.114E+00      81 A        14 A        10 A   
   2.00 keV   4.535E-01  3.291E+00      85 A        15 A        10 A   
   2.25 keV   4.810E-01  3.499E+00      89 A        15 A        11 A   
   2.50 keV   5.071E-01  3.693E+00      93 A        16 A        11 A   
   2.75 keV   5.318E-01  3.877E+00      97 A        17 A        11 A   
   3.00 keV   5.555E-01  4.050E+00     101 A        17 A        12 A   
   3.25 keV   5.781E-01  4.215E+00     104 A        18 A        12 A   
   3.50 keV   6.000E-01  4.372E+00     108 A        18 A        13 A   
   3.75 keV   6.210E-01  4.522E+00     111 A        19 A        13 A   
