 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/202Ra_in_kapton.txt

 Ion = Radium       [88] , Mass = 202.0097 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Radium       [88] , Mass = 202.0097 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.712E-01  2.435E+00      58 A        11 A         7 A   
   1.10 keV   3.893E-01  2.565E+00      60 A        11 A         8 A   
   1.20 keV   4.066E-01  2.689E+00      62 A        11 A         8 A   
   1.30 keV   4.232E-01  2.807E+00      64 A        12 A         8 A   
   1.40 keV   4.392E-01  2.920E+00      66 A        12 A         8 A   
   1.50 keV   4.546E-01  3.029E+00      68 A        13 A         9 A   
   1.60 keV   4.695E-01  3.134E+00      70 A        13 A         9 A   
   1.70 keV   4.840E-01  3.235E+00      72 A        13 A         9 A   
   1.80 keV   4.980E-01  3.333E+00      74 A        14 A         9 A   
   2.00 keV   5.249E-01  3.519E+00      77 A        14 A        10 A   
   2.25 keV   5.568E-01  3.738E+00      81 A        15 A        10 A   
   2.50 keV   5.869E-01  3.942E+00      85 A        15 A        11 A   
   2.75 keV   6.155E-01  4.134E+00      88 A        16 A        11 A   
   3.00 keV   6.429E-01  4.315E+00      92 A        17 A        12 A   
   3.25 keV   6.692E-01  4.487E+00      95 A        17 A        12 A   
   3.50 keV   6.944E-01  4.651E+00      98 A        18 A        12 A   
   3.75 keV   7.188E-01  4.808E+00     101 A        18 A        13 A   
