 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/128Ag_in_kapton.txt

 Ion = Silver       [47] , Mass = 127.9413 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Silver       [47] , Mass = 127.9413 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.011E-01  2.497E+00      54 A        13 A         9 A   
   1.10 keV   2.109E-01  2.616E+00      56 A        13 A         9 A   
   1.20 keV   2.203E-01  2.728E+00      58 A        14 A        10 A   
   1.30 keV   2.293E-01  2.833E+00      61 A        14 A        10 A   
   1.40 keV   2.379E-01  2.934E+00      63 A        15 A        10 A   
   1.50 keV   2.463E-01  3.030E+00      65 A        15 A        11 A   
   1.60 keV   2.543E-01  3.121E+00      66 A        15 A        11 A   
   1.70 keV   2.622E-01  3.209E+00      68 A        16 A        11 A   
   1.80 keV   2.698E-01  3.293E+00      70 A        16 A        11 A   
   2.00 keV   2.844E-01  3.453E+00      74 A        17 A        12 A   
   2.25 keV   3.016E-01  3.636E+00      78 A        18 A        13 A   
   2.50 keV   3.179E-01  3.806E+00      82 A        18 A        13 A   
   2.75 keV   3.334E-01  3.963E+00      86 A        19 A        14 A   
   3.00 keV   3.483E-01  4.110E+00      89 A        20 A        14 A   
   3.25 keV   3.625E-01  4.248E+00      93 A        21 A        15 A   
   3.50 keV   3.762E-01  4.378E+00      96 A        21 A        15 A   
   3.75 keV   3.894E-01  4.501E+00     100 A        22 A        16 A   
