 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/27F_in_kapton.txt

 Ion = Fluorine     [9] , Mass = 27.02698 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Fluorine     [9] , Mass = 27.02698 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.534E-01  1.459E+00      52 A        21 A        15 A   
   1.10 keV   1.609E-01  1.491E+00      55 A        22 A        16 A   
   1.20 keV   1.680E-01  1.519E+00      58 A        23 A        17 A   
   1.30 keV   1.749E-01  1.545E+00      62 A        24 A        18 A   
   1.40 keV   1.815E-01  1.568E+00      65 A        25 A        19 A   
   1.50 keV   1.879E-01  1.589E+00      68 A        26 A        20 A   
   1.60 keV   1.940E-01  1.608E+00      71 A        27 A        20 A   
   1.70 keV   2.000E-01  1.625E+00      74 A        28 A        21 A   
   1.80 keV   2.058E-01  1.641E+00      77 A        29 A        22 A   
   2.00 keV   2.170E-01  1.669E+00      83 A        31 A        23 A   
   2.25 keV   2.301E-01  1.698E+00      91 A        33 A        25 A   
   2.50 keV   2.426E-01  1.722E+00      98 A        35 A        27 A   
   2.75 keV   2.544E-01  1.742E+00     105 A        38 A        29 A   
   3.00 keV   2.657E-01  1.758E+00     112 A        40 A        30 A   
   3.25 keV   2.766E-01  1.771E+00     119 A        42 A        32 A   
   3.50 keV   2.870E-01  1.782E+00     126 A        44 A        34 A   
   3.75 keV   2.971E-01  1.791E+00     133 A        46 A        35 A   
