 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/85Ga_in_kapton.txt

 Ion = Gallium      [31] , Mass = 84.95734 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Gallium      [31] , Mass = 84.95734 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.369E-01  2.466E+00      50 A        14 A        10 A   
   1.10 keV   1.436E-01  2.569E+00      52 A        14 A        10 A   
   1.20 keV   1.500E-01  2.666E+00      54 A        15 A        11 A   
   1.30 keV   1.561E-01  2.757E+00      56 A        15 A        11 A   
   1.40 keV   1.620E-01  2.842E+00      58 A        16 A        12 A   
   1.50 keV   1.677E-01  2.923E+00      60 A        16 A        12 A   
   1.60 keV   1.732E-01  3.000E+00      62 A        17 A        12 A   
   1.70 keV   1.786E-01  3.073E+00      64 A        17 A        13 A   
   1.80 keV   1.837E-01  3.143E+00      66 A        18 A        13 A   
   2.00 keV   1.937E-01  3.273E+00      70 A        19 A        14 A   
   2.25 keV   2.054E-01  3.422E+00      74 A        20 A        15 A   
   2.50 keV   2.165E-01  3.557E+00      78 A        21 A        15 A   
   2.75 keV   2.271E-01  3.681E+00      82 A        21 A        16 A   
   3.00 keV   2.372E-01  3.796E+00      86 A        22 A        17 A   
   3.25 keV   2.469E-01  3.902E+00      90 A        23 A        17 A   
   3.50 keV   2.562E-01  4.001E+00      94 A        24 A        18 A   
   3.75 keV   2.652E-01  4.093E+00      98 A        25 A        19 A   
