 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/121Xe_in_kapton.txt

 Ion = Xenon        [54] , Mass = 120.9115 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Xenon        [54] , Mass = 120.9115 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.159E-01  2.655E+00      51 A        12 A         9 A   
   1.10 keV   2.265E-01  2.783E+00      53 A        13 A         9 A   
   1.20 keV   2.365E-01  2.903E+00      55 A        13 A         9 A   
   1.30 keV   2.462E-01  3.017E+00      57 A        14 A        10 A   
   1.40 keV   2.555E-01  3.126E+00      59 A        14 A        10 A   
   1.50 keV   2.645E-01  3.229E+00      61 A        15 A        10 A   
   1.60 keV   2.731E-01  3.328E+00      63 A        15 A        11 A   
   1.70 keV   2.815E-01  3.424E+00      64 A        15 A        11 A   
   1.80 keV   2.897E-01  3.515E+00      66 A        16 A        11 A   
   2.00 keV   3.054E-01  3.688E+00      69 A        16 A        12 A   
   2.25 keV   3.239E-01  3.887E+00      73 A        17 A        12 A   
   2.50 keV   3.414E-01  4.072E+00      77 A        18 A        13 A   
   2.75 keV   3.581E-01  4.243E+00      80 A        19 A        13 A   
   3.00 keV   3.740E-01  4.404E+00      84 A        19 A        14 A   
   3.25 keV   3.893E-01  4.555E+00      87 A        20 A        14 A   
   3.50 keV   4.040E-01  4.697E+00      90 A        21 A        15 A   
   3.75 keV   4.181E-01  4.831E+00      93 A        21 A        15 A   
