 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/190Ir_in_kapton.txt

 Ion = Iridium      [77] , Mass = 189.9605 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Iridium      [77] , Mass = 189.9605 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.282E-01  2.429E+00      58 A        11 A         8 A   
   1.10 keV   3.442E-01  2.556E+00      60 A        12 A         8 A   
   1.20 keV   3.595E-01  2.677E+00      62 A        12 A         8 A   
   1.30 keV   3.742E-01  2.792E+00      64 A        12 A         9 A   
   1.40 keV   3.883E-01  2.903E+00      66 A        13 A         9 A   
   1.50 keV   4.019E-01  3.009E+00      68 A        13 A         9 A   
   1.60 keV   4.151E-01  3.111E+00      70 A        13 A         9 A   
   1.70 keV   4.279E-01  3.209E+00      72 A        14 A        10 A   
   1.80 keV   4.403E-01  3.304E+00      74 A        14 A        10 A   
   2.00 keV   4.641E-01  3.484E+00      77 A        15 A        10 A   
   2.25 keV   4.923E-01  3.695E+00      81 A        15 A        11 A   
   2.50 keV   5.189E-01  3.892E+00      85 A        16 A        11 A   
   2.75 keV   5.442E-01  4.077E+00      89 A        17 A        12 A   
   3.00 keV   5.684E-01  4.251E+00      92 A        17 A        12 A   
   3.25 keV   5.916E-01  4.417E+00      96 A        18 A        13 A   
   3.50 keV   6.140E-01  4.574E+00      99 A        19 A        13 A   
   3.75 keV   6.355E-01  4.723E+00     102 A        19 A        13 A   
