 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/219At_in_kapton.txt

 Ion = Astatine     [85] , Mass = 219.0112 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Astatine     [85] , Mass = 219.0112 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.349E-01  2.328E+00      61 A        11 A         8 A   
   1.10 keV   3.512E-01  2.452E+00      64 A        11 A         8 A   
   1.20 keV   3.669E-01  2.571E+00      66 A        12 A         8 A   
   1.30 keV   3.818E-01  2.685E+00      68 A        12 A         8 A   
   1.40 keV   3.962E-01  2.793E+00      70 A        13 A         9 A   
   1.50 keV   4.102E-01  2.898E+00      72 A        13 A         9 A   
   1.60 keV   4.236E-01  2.998E+00      74 A        13 A         9 A   
   1.70 keV   4.366E-01  3.096E+00      76 A        14 A         9 A   
   1.80 keV   4.493E-01  3.189E+00      78 A        14 A        10 A   
   2.00 keV   4.736E-01  3.369E+00      82 A        15 A        10 A   
   2.25 keV   5.023E-01  3.578E+00      86 A        15 A        11 A   
   2.50 keV   5.295E-01  3.774E+00      90 A        16 A        11 A   
   2.75 keV   5.554E-01  3.959E+00      94 A        17 A        11 A   
   3.00 keV   5.801E-01  4.134E+00      97 A        17 A        12 A   
   3.25 keV   6.037E-01  4.299E+00     101 A        18 A        12 A   
   3.50 keV   6.265E-01  4.457E+00     104 A        18 A        13 A   
   3.75 keV   6.485E-01  4.608E+00     107 A        19 A        13 A   
