 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/32Ne_in_kapton.txt

 Ion = Neon         [10] , Mass = 32.03972 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Neon         [10] , Mass = 32.03972 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.296E-01  1.583E+00      52 A        19 A        15 A   
   1.10 keV   1.359E-01  1.622E+00      55 A        20 A        15 A   
   1.20 keV   1.420E-01  1.656E+00      58 A        21 A        16 A   
   1.30 keV   1.478E-01  1.688E+00      61 A        22 A        17 A   
   1.40 keV   1.533E-01  1.716E+00      64 A        23 A        18 A   
   1.50 keV   1.587E-01  1.742E+00      67 A        24 A        19 A   
   1.60 keV   1.639E-01  1.766E+00      70 A        25 A        19 A   
   1.70 keV   1.690E-01  1.788E+00      73 A        26 A        20 A   
   1.80 keV   1.739E-01  1.809E+00      76 A        27 A        21 A   
   2.00 keV   1.833E-01  1.845E+00      82 A        29 A        22 A   
   2.25 keV   1.944E-01  1.883E+00      89 A        31 A        24 A   
   2.50 keV   2.049E-01  1.916E+00      95 A        33 A        25 A   
   2.75 keV   2.149E-01  1.943E+00     102 A        35 A        27 A   
   3.00 keV   2.245E-01  1.967E+00     109 A        37 A        28 A   
   3.25 keV   2.336E-01  1.987E+00     115 A        39 A        30 A   
   3.50 keV   2.425E-01  2.004E+00     122 A        40 A        31 A   
   3.75 keV   2.510E-01  2.019E+00     128 A        42 A        33 A   
