 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/43Al_in_kapton.txt

 Ion = Aluminum     [13] , Mass = 43.05182 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Aluminum     [13] , Mass = 43.05182 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.213E-01  1.846E+00      50 A        17 A        13 A   
   1.10 keV   1.272E-01  1.901E+00      53 A        18 A        14 A   
   1.20 keV   1.329E-01  1.950E+00      56 A        19 A        14 A   
   1.30 keV   1.383E-01  1.995E+00      59 A        20 A        15 A   
   1.40 keV   1.435E-01  2.037E+00      61 A        20 A        16 A   
   1.50 keV   1.486E-01  2.076E+00      64 A        21 A        16 A   
   1.60 keV   1.534E-01  2.111E+00      67 A        22 A        17 A   
   1.70 keV   1.582E-01  2.145E+00      69 A        23 A        17 A   
   1.80 keV   1.627E-01  2.176E+00      72 A        23 A        18 A   
   2.00 keV   1.715E-01  2.233E+00      77 A        25 A        19 A   
   2.25 keV   1.820E-01  2.295E+00      83 A        26 A        20 A   
   2.50 keV   1.918E-01  2.349E+00      89 A        28 A        22 A   
   2.75 keV   2.012E-01  2.397E+00      94 A        29 A        23 A   
   3.00 keV   2.101E-01  2.439E+00     100 A        31 A        24 A   
   3.25 keV   2.187E-01  2.477E+00     106 A        32 A        25 A   
   3.50 keV   2.269E-01  2.510E+00     111 A        34 A        26 A   
   3.75 keV   2.349E-01  2.540E+00     117 A        35 A        28 A   
