 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/54Sc_in_kapton.txt

 Ion = Scandium     [21] , Mass = 53.96303 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Scandium     [21] , Mass = 53.96303 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.744E-01  2.293E+00      45 A        15 A        11 A   
   1.10 keV   1.829E-01  2.375E+00      47 A        15 A        11 A   
   1.20 keV   1.911E-01  2.451E+00      50 A        16 A        12 A   
   1.30 keV   1.989E-01  2.521E+00      52 A        17 A        12 A   
   1.40 keV   2.064E-01  2.586E+00      54 A        17 A        13 A   
   1.50 keV   2.136E-01  2.647E+00      56 A        18 A        13 A   
   1.60 keV   2.206E-01  2.705E+00      58 A        18 A        14 A   
   1.70 keV   2.274E-01  2.759E+00      60 A        19 A        14 A   
   1.80 keV   2.340E-01  2.811E+00      62 A        19 A        15 A   
   2.00 keV   2.467E-01  2.906E+00      66 A        20 A        15 A   
   2.25 keV   2.616E-01  3.012E+00      71 A        21 A        16 A   
   2.50 keV   2.758E-01  3.107E+00      75 A        23 A        17 A   
   2.75 keV   2.892E-01  3.192E+00      80 A        24 A        18 A   
   3.00 keV   3.021E-01  3.270E+00      84 A        25 A        19 A   
   3.25 keV   3.144E-01  3.341E+00      88 A        26 A        20 A   
   3.50 keV   3.263E-01  3.405E+00      92 A        27 A        21 A   
   3.75 keV   3.378E-01  3.465E+00      96 A        28 A        22 A   
