 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/109Zr_in_kapton.txt

 Ion = Zirconium    [40] , Mass = 108.9509 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Zirconium    [40] , Mass = 108.9509 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.219E-01  2.508E+00      53 A        13 A        10 A   
   1.10 keV   1.279E-01  2.622E+00      55 A        14 A        10 A   
   1.20 keV   1.336E-01  2.729E+00      58 A        15 A        10 A   
   1.30 keV   1.390E-01  2.830E+00      60 A        15 A        11 A   
   1.40 keV   1.443E-01  2.925E+00      62 A        16 A        11 A   
   1.50 keV   1.493E-01  3.016E+00      64 A        16 A        11 A   
   1.60 keV   1.542E-01  3.103E+00      66 A        16 A        12 A   
   1.70 keV   1.590E-01  3.186E+00      68 A        17 A        12 A   
   1.80 keV   1.636E-01  3.265E+00      70 A        17 A        12 A   
   2.00 keV   1.724E-01  3.415E+00      73 A        18 A        13 A   
   2.25 keV   1.829E-01  3.587E+00      77 A        19 A        14 A   
   2.50 keV   1.928E-01  3.744E+00      82 A        20 A        14 A   
   2.75 keV   2.022E-01  3.890E+00      86 A        21 A        15 A   
   3.00 keV   2.112E-01  4.026E+00      89 A        21 A        16 A   
   3.25 keV   2.198E-01  4.152E+00      93 A        22 A        16 A   
   3.50 keV   2.281E-01  4.271E+00      97 A        23 A        17 A   
   3.75 keV   2.361E-01  4.383E+00     100 A        24 A        17 A   
