 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/114Te_in_kapton.txt

 Ion = Tellurium    [52] , Mass = 113.9121 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tellurium    [52] , Mass = 113.9121 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.205E-01  2.681E+00      51 A        13 A         9 A   
   1.10 keV   1.263E-01  2.809E+00      54 A        14 A        10 A   
   1.20 keV   1.320E-01  2.929E+00      56 A        14 A        10 A   
   1.30 keV   1.373E-01  3.042E+00      58 A        15 A        10 A   
   1.40 keV   1.425E-01  3.150E+00      60 A        15 A        11 A   
   1.50 keV   1.475E-01  3.253E+00      62 A        15 A        11 A   
   1.60 keV   1.524E-01  3.352E+00      63 A        16 A        11 A   
   1.70 keV   1.571E-01  3.446E+00      65 A        16 A        12 A   
   1.80 keV   1.616E-01  3.537E+00      67 A        17 A        12 A   
   2.00 keV   1.704E-01  3.708E+00      70 A        17 A        12 A   
   2.25 keV   1.807E-01  3.906E+00      74 A        18 A        13 A   
   2.50 keV   1.905E-01  4.089E+00      78 A        19 A        14 A   
   2.75 keV   1.998E-01  4.258E+00      82 A        20 A        14 A   
   3.00 keV   2.086E-01  4.416E+00      85 A        21 A        15 A   
   3.25 keV   2.172E-01  4.565E+00      88 A        21 A        15 A   
   3.50 keV   2.254E-01  4.705E+00      92 A        22 A        16 A   
   3.75 keV   2.333E-01  4.837E+00      95 A        23 A        16 A   
