 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/70Cr_in_kapton.txt

 Ion = Chromium     [24] , Mass = 69.99394 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Chromium     [24] , Mass = 69.99394 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.527E-01  2.331E+00      48 A        14 A        10 A   
   1.10 keV   1.602E-01  2.421E+00      51 A        15 A        11 A   
   1.20 keV   1.673E-01  2.504E+00      53 A        16 A        11 A   
   1.30 keV   1.741E-01  2.582E+00      55 A        16 A        12 A   
   1.40 keV   1.807E-01  2.655E+00      58 A        17 A        12 A   
   1.50 keV   1.871E-01  2.724E+00      60 A        17 A        13 A   
   1.60 keV   1.932E-01  2.789E+00      62 A        18 A        13 A   
   1.70 keV   1.991E-01  2.850E+00      64 A        18 A        14 A   
   1.80 keV   2.049E-01  2.909E+00      66 A        19 A        14 A   
   2.00 keV   2.160E-01  3.017E+00      70 A        20 A        15 A   
   2.25 keV   2.291E-01  3.140E+00      74 A        21 A        16 A   
   2.50 keV   2.415E-01  3.251E+00      79 A        22 A        16 A   
   2.75 keV   2.533E-01  3.351E+00      83 A        23 A        17 A   
   3.00 keV   2.645E-01  3.443E+00      87 A        24 A        18 A   
   3.25 keV   2.753E-01  3.528E+00      91 A        25 A        19 A   
   3.50 keV   2.857E-01  3.606E+00      95 A        25 A        20 A   
   3.75 keV   2.958E-01  3.678E+00      99 A        26 A        20 A   
