 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/80Ge_in_kapton.txt

 Ion = Germanium    [32] , Mass = 79.92535 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 79.92535 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.183E-01  2.533E+00      48 A        14 A        10 A   
   1.10 keV   1.241E-01  2.639E+00      50 A        14 A        10 A   
   1.20 keV   1.296E-01  2.738E+00      53 A        15 A        11 A   
   1.30 keV   1.349E-01  2.831E+00      55 A        16 A        11 A   
   1.40 keV   1.400E-01  2.919E+00      57 A        16 A        12 A   
   1.50 keV   1.449E-01  3.002E+00      59 A        16 A        12 A   
   1.60 keV   1.497E-01  3.080E+00      61 A        17 A        12 A   
   1.70 keV   1.543E-01  3.155E+00      62 A        17 A        13 A   
   1.80 keV   1.587E-01  3.227E+00      64 A        18 A        13 A   
   2.00 keV   1.673E-01  3.360E+00      68 A        19 A        14 A   
   2.25 keV   1.775E-01  3.512E+00      72 A        20 A        15 A   
   2.50 keV   1.871E-01  3.650E+00      76 A        21 A        15 A   
   2.75 keV   1.962E-01  3.777E+00      80 A        22 A        16 A   
   3.00 keV   2.049E-01  3.894E+00      84 A        22 A        17 A   
   3.25 keV   2.133E-01  4.002E+00      88 A        23 A        18 A   
   3.50 keV   2.213E-01  4.103E+00      91 A        24 A        18 A   
   3.75 keV   2.291E-01  4.198E+00      95 A        25 A        19 A   
