 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/172Tb_in_kapton.txt

 Ion = Terbium      [65] , Mass = 171.9574 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Terbium      [65] , Mass = 171.9574 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.788E-01  2.433E+00      57 A        12 A         8 A   
   1.10 keV   2.925E-01  2.557E+00      60 A        12 A         8 A   
   1.20 keV   3.055E-01  2.675E+00      62 A        13 A         9 A   
   1.30 keV   3.179E-01  2.787E+00      64 A        13 A         9 A   
   1.40 keV   3.299E-01  2.894E+00      66 A        13 A         9 A   
   1.50 keV   3.415E-01  2.996E+00      68 A        14 A        10 A   
   1.60 keV   3.527E-01  3.095E+00      70 A        14 A        10 A   
   1.70 keV   3.636E-01  3.189E+00      72 A        14 A        10 A   
   1.80 keV   3.741E-01  3.281E+00      74 A        15 A        10 A   
   2.00 keV   3.943E-01  3.454E+00      77 A        15 A        11 A   
   2.25 keV   4.183E-01  3.656E+00      81 A        16 A        11 A   
   2.50 keV   4.409E-01  3.844E+00      85 A        17 A        12 A   
   2.75 keV   4.624E-01  4.019E+00      89 A        18 A        12 A   
   3.00 keV   4.830E-01  4.185E+00      93 A        18 A        13 A   
   3.25 keV   5.027E-01  4.341E+00      96 A        19 A        13 A   
   3.50 keV   5.217E-01  4.489E+00     100 A        19 A        14 A   
   3.75 keV   5.400E-01  4.630E+00     103 A        20 A        14 A   
