 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/148Sm_in_kapton.txt

 Ion = Samarium     [62] , Mass = 147.9148 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Samarium     [62] , Mass = 147.9148 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.235E-01  2.557E+00      57 A        13 A         9 A   
   1.10 keV   1.296E-01  2.684E+00      59 A        13 A         9 A   
   1.20 keV   1.353E-01  2.805E+00      62 A        14 A        10 A   
   1.30 keV   1.409E-01  2.920E+00      64 A        14 A        10 A   
   1.40 keV   1.462E-01  3.030E+00      66 A        15 A        10 A   
   1.50 keV   1.513E-01  3.135E+00      68 A        15 A        11 A   
   1.60 keV   1.563E-01  3.235E+00      70 A        16 A        11 A   
   1.70 keV   1.611E-01  3.332E+00      72 A        16 A        11 A   
   1.80 keV   1.657E-01  3.425E+00      74 A        16 A        12 A   
   2.00 keV   1.747E-01  3.602E+00      77 A        17 A        12 A   
   2.25 keV   1.853E-01  3.807E+00      81 A        18 A        13 A   
   2.50 keV   1.953E-01  3.997E+00      85 A        19 A        13 A   
   2.75 keV   2.049E-01  4.175E+00      89 A        19 A        14 A   
   3.00 keV   2.140E-01  4.342E+00      93 A        20 A        14 A   
   3.25 keV   2.227E-01  4.499E+00      96 A        21 A        15 A   
   3.50 keV   2.311E-01  4.648E+00      99 A        21 A        15 A   
   3.75 keV   2.392E-01  4.790E+00     103 A        22 A        16 A   
