 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/154Pm_in_kapton.txt

 Ion = Promethium   [61] , Mass = 153.9267 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Promethium   [61] , Mass = 153.9267 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.254E-01  2.505E+00      56 A        12 A         8 A   
   1.10 keV   2.364E-01  2.631E+00      58 A        13 A         9 A   
   1.20 keV   2.469E-01  2.749E+00      61 A        13 A         9 A   
   1.30 keV   2.569E-01  2.862E+00      63 A        13 A         9 A   
   1.40 keV   2.666E-01  2.970E+00      65 A        14 A        10 A   
   1.50 keV   2.760E-01  3.073E+00      67 A        14 A        10 A   
   1.60 keV   2.851E-01  3.172E+00      69 A        15 A        10 A   
   1.70 keV   2.938E-01  3.267E+00      70 A        15 A        11 A   
   1.80 keV   3.023E-01  3.359E+00      72 A        15 A        11 A   
   2.00 keV   3.187E-01  3.532E+00      76 A        16 A        11 A   
   2.25 keV   3.380E-01  3.734E+00      80 A        17 A        12 A   
   2.50 keV   3.563E-01  3.921E+00      84 A        18 A        12 A   
   2.75 keV   3.737E-01  4.096E+00      87 A        18 A        13 A   
   3.00 keV   3.903E-01  4.260E+00      91 A        19 A        13 A   
   3.25 keV   4.063E-01  4.415E+00      94 A        20 A        14 A   
   3.50 keV   4.216E-01  4.561E+00      98 A        20 A        14 A   
   3.75 keV   4.364E-01  4.701E+00     101 A        21 A        15 A   
