 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/168Lu_in_kapton.txt

 Ion = Lutetium     [71] , Mass = 167.9387 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Lutetium     [71] , Mass = 167.9387 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.939E-01  2.513E+00      56 A        11 A         8 A   
   1.10 keV   3.083E-01  2.642E+00      58 A        12 A         8 A   
   1.20 keV   3.220E-01  2.764E+00      60 A        12 A         9 A   
   1.30 keV   3.351E-01  2.881E+00      62 A        13 A         9 A   
   1.40 keV   3.478E-01  2.992E+00      64 A        13 A         9 A   
   1.50 keV   3.600E-01  3.099E+00      66 A        13 A         9 A   
   1.60 keV   3.718E-01  3.202E+00      68 A        14 A        10 A   
   1.70 keV   3.832E-01  3.301E+00      70 A        14 A        10 A   
   1.80 keV   3.943E-01  3.396E+00      72 A        15 A        10 A   
   2.00 keV   4.157E-01  3.577E+00      75 A        15 A        11 A   
   2.25 keV   4.409E-01  3.789E+00      79 A        16 A        11 A   
   2.50 keV   4.647E-01  3.985E+00      83 A        17 A        12 A   
   2.75 keV   4.874E-01  4.169E+00      86 A        17 A        12 A   
   3.00 keV   5.091E-01  4.343E+00      90 A        18 A        13 A   
   3.25 keV   5.299E-01  4.507E+00      93 A        19 A        13 A   
   3.50 keV   5.499E-01  4.662E+00      96 A        19 A        13 A   
   3.75 keV   5.692E-01  4.810E+00      99 A        20 A        14 A   
