 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/cu/76Ga_in_cu.txt

 Ion = Gallium      [31] , Mass = 75.92883 amu

 Density =  8.9200E+00 g/cm3 = 8.4531E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cu     29    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Gallium      [31] , Mass = 75.92883 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.326E-02  9.706E-01      12 A         9 A         6 A   
   1.10 keV   3.488E-02  1.014E+00      13 A         9 A         6 A   
   1.20 keV   3.643E-02  1.055E+00      14 A         9 A         7 A   
   1.30 keV   3.792E-02  1.093E+00      14 A        10 A         7 A   
   1.40 keV   3.935E-02  1.129E+00      15 A        10 A         7 A   
   1.50 keV   4.073E-02  1.164E+00      15 A        10 A         7 A   
   1.60 keV   4.207E-02  1.197E+00      16 A        10 A         7 A   
   1.70 keV   4.337E-02  1.228E+00      16 A        11 A         8 A   
   1.80 keV   4.462E-02  1.258E+00      17 A        11 A         8 A   
   2.00 keV   4.704E-02  1.315E+00      18 A        12 A         8 A   
   2.25 keV   4.989E-02  1.379E+00      19 A        12 A         9 A   
   2.50 keV   5.259E-02  1.439E+00      20 A        13 A         9 A   
   2.75 keV   5.516E-02  1.494E+00      21 A        13 A        10 A   
   3.00 keV   5.761E-02  1.544E+00      22 A        14 A        10 A   
   3.25 keV   5.996E-02  1.592E+00      23 A        15 A        10 A   
   3.50 keV   6.222E-02  1.636E+00      24 A        15 A        11 A   
   3.75 keV   6.441E-02  1.678E+00      25 A        16 A        11 A   
   4.00 keV   6.652E-02  1.718E+00      26 A        16 A        12 A   
   4.50 keV   7.055E-02  1.790E+00      28 A        17 A        12 A   
