 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/cu/55K_in_cu.txt

 Ion = Potassium    [19] , Mass = 55.0005 amu

 Density =  8.9200E+00 g/cm3 = 8.4531E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cu     29    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Potassium    [19] , Mass = 55.0005 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    4.364E-02  7.299E-01      13 A        10 A         7 A   
   1.10 keV   4.577E-02  7.589E-01      14 A        11 A         8 A   
   1.20 keV   4.781E-02  7.858E-01      15 A        11 A         8 A   
   1.30 keV   4.976E-02  8.110E-01      16 A        12 A         8 A   
   1.40 keV   5.164E-02  8.347E-01      16 A        12 A         8 A   
   1.50 keV   5.345E-02  8.571E-01      17 A        12 A         9 A   
   1.60 keV   5.520E-02  8.782E-01      18 A        13 A         9 A   
   1.70 keV   5.690E-02  8.983E-01      18 A        13 A         9 A   
   1.80 keV   5.855E-02  9.173E-01      19 A        13 A        10 A   
   2.00 keV   6.172E-02  9.528E-01      20 A        14 A        10 A   
   2.25 keV   6.546E-02  9.931E-01      21 A        15 A        11 A   
   2.50 keV   6.900E-02  1.029E+00      23 A        16 A        11 A   
   2.75 keV   7.237E-02  1.063E+00      24 A        17 A        12 A   
   3.00 keV   7.559E-02  1.093E+00      25 A        18 A        13 A   
   3.25 keV   7.868E-02  1.121E+00      27 A        18 A        13 A   
   3.50 keV   8.165E-02  1.147E+00      28 A        19 A        14 A   
   3.75 keV   8.451E-02  1.171E+00      29 A        20 A        14 A   
   4.00 keV   8.728E-02  1.194E+00      30 A        20 A        15 A   
   4.50 keV   9.258E-02  1.235E+00      33 A        22 A        16 A   
