 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/c/29Cl_in_c.txt

 Ion = Chlorine     [17] , Mass = 29.01505 amu

 Density =  2.2530E+00 g/cm3 = 1.1296E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Chlorine     [17] , Mass = 29.01505 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.518E-01  2.078E+00      24 A        10 A         7 A   
   1.10 keV   3.689E-01  2.138E+00      25 A        10 A         8 A   
   1.20 keV   3.854E-01  2.193E+00      27 A        10 A         8 A   
   1.30 keV   4.011E-01  2.243E+00      28 A        11 A         8 A   
   1.40 keV   4.162E-01  2.289E+00      29 A        11 A         9 A   
   1.50 keV   4.308E-01  2.332E+00      31 A        12 A         9 A   
   1.60 keV   4.450E-01  2.372E+00      32 A        12 A         9 A   
   1.70 keV   4.587E-01  2.409E+00      33 A        13 A        10 A   
   1.80 keV   4.720E-01  2.444E+00      34 A        13 A        10 A   
   2.00 keV   4.975E-01  2.507E+00      37 A        14 A        10 A   
   2.25 keV   5.277E-01  2.575E+00      40 A        15 A        11 A   
   2.50 keV   5.562E-01  2.635E+00      43 A        15 A        12 A   
   2.75 keV   5.834E-01  2.688E+00      45 A        16 A        13 A   
   3.00 keV   6.093E-01  2.734E+00      48 A        17 A        13 A   
   3.25 keV   6.342E-01  2.775E+00      51 A        18 A        14 A   
   3.50 keV   6.581E-01  2.812E+00      53 A        19 A        14 A   
   3.75 keV   6.812E-01  2.845E+00      56 A        19 A        15 A   
   4.00 keV   7.036E-01  2.875E+00      58 A        20 A        16 A   
   4.50 keV   7.462E-01  2.926E+00      63 A        22 A        17 A   
