 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/c/37K_in_c.txt

 Ion = Potassium    [19] , Mass = 36.97338 amu

 Density =  2.2530E+00 g/cm3 = 1.1296E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Potassium    [19] , Mass = 36.97338 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.687E-01  2.218E+00      25 A         9 A         7 A   
   1.10 keV   2.818E-01  2.289E+00      27 A        10 A         7 A   
   1.20 keV   2.943E-01  2.353E+00      28 A        10 A         8 A   
   1.30 keV   3.063E-01  2.413E+00      29 A        11 A         8 A   
   1.40 keV   3.179E-01  2.468E+00      31 A        11 A         8 A   
   1.50 keV   3.291E-01  2.519E+00      32 A        11 A         9 A   
   1.60 keV   3.399E-01  2.567E+00      33 A        12 A         9 A   
   1.70 keV   3.503E-01  2.612E+00      34 A        12 A         9 A   
   1.80 keV   3.605E-01  2.654E+00      36 A        12 A         9 A   
   2.00 keV   3.800E-01  2.731E+00      38 A        13 A        10 A   
   2.25 keV   4.030E-01  2.816E+00      41 A        14 A        11 A   
   2.50 keV   4.248E-01  2.891E+00      44 A        15 A        11 A   
   2.75 keV   4.455E-01  2.958E+00      46 A        16 A        12 A   
   3.00 keV   4.654E-01  3.018E+00      49 A        16 A        13 A   
   3.25 keV   4.844E-01  3.072E+00      52 A        17 A        13 A   
   3.50 keV   5.026E-01  3.120E+00      54 A        18 A        14 A   
   3.75 keV   5.203E-01  3.165E+00      57 A        18 A        14 A   
   4.00 keV   5.374E-01  3.205E+00      59 A        19 A        15 A   
   4.50 keV   5.699E-01  3.276E+00      64 A        20 A        16 A   
