 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/c/119Xe_in_c.txt

 Ion = Xenon        [54] , Mass = 118.9154 amu

 Density =  2.2530E+00 g/cm3 = 1.1296E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Xenon        [54] , Mass = 118.9154 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.523E-01  2.655E+00      31 A         7 A         5 A   
   1.10 keV   2.647E-01  2.782E+00      33 A         8 A         5 A   
   1.20 keV   2.764E-01  2.901E+00      34 A         8 A         6 A   
   1.30 keV   2.877E-01  3.015E+00      35 A         8 A         6 A   
   1.40 keV   2.986E-01  3.123E+00      37 A         9 A         6 A   
   1.50 keV   3.090E-01  3.225E+00      38 A         9 A         6 A   
   1.60 keV   3.192E-01  3.324E+00      39 A         9 A         6 A   
   1.70 keV   3.290E-01  3.418E+00      40 A         9 A         7 A   
   1.80 keV   3.385E-01  3.509E+00      41 A        10 A         7 A   
   2.00 keV   3.569E-01  3.680E+00      43 A        10 A         7 A   
   2.25 keV   3.785E-01  3.877E+00      45 A        10 A         7 A   
   2.50 keV   3.990E-01  4.060E+00      48 A        11 A         8 A   
   2.75 keV   4.185E-01  4.229E+00      50 A        11 A         8 A   
   3.00 keV   4.371E-01  4.388E+00      52 A        12 A         9 A   
   3.25 keV   4.549E-01  4.537E+00      54 A        12 A         9 A   
   3.50 keV   4.721E-01  4.677E+00      56 A        13 A         9 A   
   3.75 keV   4.886E-01  4.810E+00      58 A        13 A         9 A   
   4.00 keV   5.047E-01  4.935E+00      60 A        13 A        10 A   
   4.50 keV   5.353E-01  5.169E+00      64 A        14 A        10 A   
