 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/c/100Rh_in_c.txt

 Ion = Rhodium      [45] , Mass = 99.90811 amu

 Density =  2.2530E+00 g/cm3 = 1.1296E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rhodium      [45] , Mass = 99.90811 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.521E-01  2.660E+00      31 A         8 A         6 A   
   1.10 keV   1.595E-01  2.781E+00      32 A         8 A         6 A   
   1.20 keV   1.666E-01  2.895E+00      34 A         9 A         6 A   
   1.30 keV   1.734E-01  3.003E+00      35 A         9 A         6 A   
   1.40 keV   1.800E-01  3.105E+00      36 A         9 A         7 A   
   1.50 keV   1.863E-01  3.202E+00      37 A        10 A         7 A   
   1.60 keV   1.924E-01  3.294E+00      39 A        10 A         7 A   
   1.70 keV   1.983E-01  3.382E+00      40 A        10 A         7 A   
   1.80 keV   2.041E-01  3.467E+00      41 A        10 A         7 A   
   2.00 keV   2.151E-01  3.626E+00      43 A        11 A         8 A   
   2.25 keV   2.282E-01  3.809E+00      45 A        11 A         8 A   
   2.50 keV   2.405E-01  3.977E+00      48 A        12 A         9 A   
   2.75 keV   2.522E-01  4.133E+00      50 A        12 A         9 A   
   3.00 keV   2.634E-01  4.277E+00      52 A        13 A         9 A   
   3.25 keV   2.742E-01  4.412E+00      54 A        13 A        10 A   
   3.50 keV   2.846E-01  4.539E+00      57 A        14 A        10 A   
   3.75 keV   2.945E-01  4.659E+00      59 A        14 A        10 A   
   4.00 keV   3.042E-01  4.772E+00      61 A        15 A        11 A   
   4.50 keV   3.227E-01  4.980E+00      64 A        15 A        11 A   
