 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/c/81Sr_in_c.txt

 Ion = Strontium    [38] , Mass = 80.92321 amu

 Density =  2.2530E+00 g/cm3 = 1.1296E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Strontium    [38] , Mass = 80.92321 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.666E-01  2.668E+00      29 A         8 A         6 A   
   1.10 keV   1.747E-01  2.783E+00      30 A         9 A         6 A   
   1.20 keV   1.825E-01  2.891E+00      32 A         9 A         6 A   
   1.30 keV   1.899E-01  2.992E+00      33 A         9 A         7 A   
   1.40 keV   1.971E-01  3.087E+00      34 A         9 A         7 A   
   1.50 keV   2.040E-01  3.177E+00      35 A        10 A         7 A   
   1.60 keV   2.107E-01  3.263E+00      36 A        10 A         7 A   
   1.70 keV   2.172E-01  3.345E+00      37 A        10 A         7 A   
   1.80 keV   2.235E-01  3.423E+00      38 A        11 A         8 A   
   2.00 keV   2.356E-01  3.570E+00      41 A        11 A         8 A   
   2.25 keV   2.498E-01  3.737E+00      43 A        12 A         9 A   
   2.50 keV   2.634E-01  3.890E+00      45 A        12 A         9 A   
   2.75 keV   2.762E-01  4.031E+00      48 A        13 A         9 A   
   3.00 keV   2.885E-01  4.160E+00      50 A        13 A        10 A   
   3.25 keV   3.003E-01  4.281E+00      52 A        14 A        10 A   
   3.50 keV   3.116E-01  4.394E+00      54 A        14 A        11 A   
   3.75 keV   3.225E-01  4.500E+00      56 A        15 A        11 A   
   4.00 keV   3.331E-01  4.599E+00      58 A        15 A        11 A   
   4.50 keV   3.533E-01  4.782E+00      62 A        16 A        12 A   
