 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/he/170Tb_in_he.txt

 Ion = Terbium      [65] , Mass = 169.9499 amu

 Density =  1.7850E-04 g/cm3 = 2.6853E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Terbium      [65] , Mass = 169.9499 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.449E-01  2.964E+00   40.36 um     4.84 um     3.26 um  
   1.10 keV   2.568E-01  3.112E+00   42.02 um     5.03 um     3.39 um  
   1.20 keV   2.682E-01  3.252E+00   43.61 um     5.21 um     3.51 um  
   1.30 keV   2.792E-01  3.386E+00   45.13 um     5.38 um     3.63 um  
   1.40 keV   2.897E-01  3.513E+00   46.59 um     5.54 um     3.74 um  
   1.50 keV   2.999E-01  3.635E+00   48.00 um     5.70 um     3.85 um  
   1.60 keV   3.097E-01  3.752E+00   49.37 um     5.85 um     3.95 um  
   1.70 keV   3.193E-01  3.865E+00   50.69 um     5.99 um     4.05 um  
   1.80 keV   3.285E-01  3.973E+00   51.98 um     6.13 um     4.15 um  
   2.00 keV   3.463E-01  4.178E+00   54.46 um     6.40 um     4.34 um  
   2.25 keV   3.673E-01  4.417E+00   57.39 um     6.72 um     4.57 um  
   2.50 keV   3.872E-01  4.638E+00   60.18 um     7.02 um     4.78 um  
   2.75 keV   4.061E-01  4.845E+00   62.84 um     7.30 um     4.99 um  
   3.00 keV   4.241E-01  5.039E+00   65.39 um     7.56 um     5.18 um  
   3.25 keV   4.414E-01  5.222E+00   67.85 um     7.81 um     5.37 um  
   3.50 keV   4.581E-01  5.396E+00   70.23 um     8.06 um     5.55 um  
