 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/he/130Sb_in_he.txt

 Ion = Antimony     [51] , Mass = 129.9117 amu

 Density =  1.7850E-04 g/cm3 = 2.6853E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Antimony     [51] , Mass = 129.9117 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.062E-01  3.146E+00   38.12 um     5.27 um     3.59 um  
   1.10 keV   1.114E-01  3.294E+00   39.74 um     5.47 um     3.73 um  
   1.20 keV   1.164E-01  3.433E+00   41.30 um     5.67 um     3.88 um  
   1.30 keV   1.211E-01  3.565E+00   42.80 um     5.86 um     4.01 um  
   1.40 keV   1.257E-01  3.690E+00   44.24 um     6.03 um     4.14 um  
   1.50 keV   1.301E-01  3.809E+00   45.64 um     6.20 um     4.26 um  
   1.60 keV   1.344E-01  3.923E+00   47.00 um     6.37 um     4.39 um  
   1.70 keV   1.385E-01  4.032E+00   48.32 um     6.53 um     4.50 um  
   1.80 keV   1.425E-01  4.137E+00   49.60 um     6.68 um     4.62 um  
   2.00 keV   1.502E-01  4.334E+00   52.07 um     6.98 um     4.84 um  
   2.25 keV   1.593E-01  4.562E+00   55.02 um     7.33 um     5.10 um  
   2.50 keV   1.680E-01  4.772E+00   57.83 um     7.66 um     5.35 um  
   2.75 keV   1.762E-01  4.967E+00   60.52 um     7.96 um     5.59 um  
   3.00 keV   1.840E-01  5.149E+00   63.12 um     8.26 um     5.82 um  
   3.25 keV   1.915E-01  5.319E+00   65.62 um     8.54 um     6.05 um  
   3.50 keV   1.987E-01  5.480E+00   68.05 um     8.81 um     6.26 um  
