 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/he/156Lu_in_he.txt

 Ion = Lutetium     [71] , Mass = 155.9531 amu

 Density =  1.7850E-04 g/cm3 = 2.6853E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Lutetium     [71] , Mass = 155.9531 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.663E-01  3.155E+00   37.80 um     4.72 um     3.18 um  
   1.10 keV   2.793E-01  3.313E+00   39.35 um     4.90 um     3.31 um  
   1.20 keV   2.917E-01  3.463E+00   40.84 um     5.08 um     3.43 um  
   1.30 keV   3.036E-01  3.606E+00   42.26 um     5.25 um     3.54 um  
   1.40 keV   3.151E-01  3.742E+00   43.63 um     5.40 um     3.65 um  
   1.50 keV   3.261E-01  3.872E+00   44.95 um     5.56 um     3.76 um  
   1.60 keV   3.368E-01  3.997E+00   46.23 um     5.70 um     3.86 um  
   1.70 keV   3.472E-01  4.117E+00   47.46 um     5.84 um     3.96 um  
   1.80 keV   3.572E-01  4.232E+00   48.67 um     5.98 um     4.06 um  
   2.00 keV   3.766E-01  4.452E+00   50.99 um     6.25 um     4.24 um  
   2.25 keV   3.994E-01  4.707E+00   53.73 um     6.56 um     4.46 um  
   2.50 keV   4.210E-01  4.943E+00   56.34 um     6.85 um     4.67 um  
   2.75 keV   4.416E-01  5.164E+00   58.82 um     7.12 um     4.87 um  
   3.00 keV   4.612E-01  5.372E+00   61.21 um     7.38 um     5.06 um  
   3.25 keV   4.800E-01  5.567E+00   63.51 um     7.62 um     5.24 um  
   3.50 keV   4.982E-01  5.753E+00   65.73 um     7.86 um     5.42 um  
