 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/he/141Sm_in_he.txt

 Ion = Samarium     [62] , Mass = 140.9185 amu

 Density =  1.7850E-04 g/cm3 = 2.6853E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Samarium     [62] , Mass = 140.9185 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.105E-01  3.198E+00   38.57 um     5.18 um     3.52 um  
   1.10 keV   1.159E-01  3.354E+00   40.17 um     5.38 um     3.65 um  
   1.20 keV   1.210E-01  3.502E+00   41.70 um     5.57 um     3.79 um  
   1.30 keV   1.260E-01  3.641E+00   43.17 um     5.75 um     3.91 um  
   1.40 keV   1.307E-01  3.775E+00   44.58 um     5.93 um     4.04 um  
   1.50 keV   1.353E-01  3.902E+00   45.95 um     6.09 um     4.15 um  
   1.60 keV   1.398E-01  4.023E+00   47.28 um     6.25 um     4.27 um  
   1.70 keV   1.441E-01  4.140E+00   48.56 um     6.41 um     4.38 um  
   1.80 keV   1.482E-01  4.253E+00   49.81 um     6.55 um     4.49 um  
   2.00 keV   1.563E-01  4.466E+00   52.22 um     6.84 um     4.69 um  
   2.25 keV   1.657E-01  4.712E+00   55.08 um     7.18 um     4.94 um  
   2.50 keV   1.747E-01  4.940E+00   57.80 um     7.50 um     5.17 um  
   2.75 keV   1.832E-01  5.152E+00   60.40 um     7.79 um     5.40 um  
   3.00 keV   1.914E-01  5.351E+00   62.90 um     8.08 um     5.61 um  
   3.25 keV   1.992E-01  5.538E+00   65.31 um     8.35 um     5.82 um  
   3.50 keV   2.067E-01  5.715E+00   67.65 um     8.60 um     6.02 um  
