 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/h/192Os_in_h.txt

 Ion = Osmium       [76] , Mass = 191.9615 amu

 Density =  8.9900E-05 g/cm3 = 5.3708E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    100.00    100.00   
 ====================================
 Bragg Correction = -2.38%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Osmium       [76] , Mass = 191.9615 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    9.424E-01  4.347E+00   50.97 um     2.85 um     1.81 um  
   1.10 keV   9.884E-01  4.584E+00   53.01 um     2.96 um     1.88 um  
   1.20 keV   1.032E+00  4.810E+00   54.95 um     3.07 um     1.95 um  
   1.30 keV   1.075E+00  5.027E+00   56.80 um     3.17 um     2.01 um  
   1.40 keV   1.115E+00  5.234E+00   58.57 um     3.27 um     2.07 um  
   1.50 keV   1.154E+00  5.434E+00   60.28 um     3.36 um     2.13 um  
   1.60 keV   1.192E+00  5.626E+00   61.93 um     3.45 um     2.19 um  
   1.70 keV   1.229E+00  5.812E+00   63.53 um     3.54 um     2.24 um  
   1.80 keV   1.264E+00  5.992E+00   65.08 um     3.62 um     2.30 um  
   2.00 keV   1.333E+00  6.336E+00   68.04 um     3.79 um     2.40 um  
   2.25 keV   1.414E+00  6.740E+00   71.54 um     3.99 um     2.52 um  
   2.50 keV   1.490E+00  7.118E+00   74.84 um     4.17 um     2.63 um  
   2.75 keV   1.563E+00  7.475E+00   77.97 um     4.34 um     2.74 um  
   3.00 keV   1.632E+00  7.812E+00   80.96 um     4.50 um     2.84 um  
   3.25 keV   1.699E+00  8.134E+00   83.83 um     4.65 um     2.94 um  
   3.50 keV   1.763E+00  8.440E+00   86.60 um     4.80 um     3.04 um  
