 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/h/129Ba_in_h.txt

 Ion = Barium       [56] , Mass = 128.9087 amu

 Density =  8.9900E-05 g/cm3 = 5.3708E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    100.00    100.00   
 ====================================
 Bragg Correction = -2.38%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Barium       [56] , Mass = 128.9087 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.577E-01  5.053E+00   49.14 um     3.53 um     2.30 um  
   1.10 keV   3.752E-01  5.311E+00   51.12 um     3.67 um     2.39 um  
   1.20 keV   3.919E-01  5.555E+00   53.02 um     3.80 um     2.47 um  
   1.30 keV   4.079E-01  5.788E+00   54.84 um     3.92 um     2.55 um  
   1.40 keV   4.233E-01  6.010E+00   56.58 um     4.04 um     2.63 um  
   1.50 keV   4.381E-01  6.222E+00   58.26 um     4.15 um     2.71 um  
   1.60 keV   4.525E-01  6.427E+00   59.89 um     4.26 um     2.78 um  
   1.70 keV   4.664E-01  6.623E+00   61.47 um     4.36 um     2.85 um  
   1.80 keV   4.799E-01  6.813E+00   63.01 um     4.46 um     2.92 um  
   2.00 keV   5.059E-01  7.173E+00   65.95 um     4.66 um     3.05 um  
   2.25 keV   5.366E-01  7.592E+00   69.44 um     4.89 um     3.20 um  
   2.50 keV   5.656E-01  7.982E+00   72.74 um     5.11 um     3.35 um  
   2.75 keV   5.932E-01  8.347E+00   75.90 um     5.32 um     3.49 um  
   3.00 keV   6.196E-01  8.690E+00   78.92 um     5.51 um     3.63 um  
   3.25 keV   6.449E-01  9.014E+00   81.83 um     5.69 um     3.75 um  
   3.50 keV   6.693E-01  9.322E+00   84.63 um     5.86 um     3.88 um  
