 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/h/79Cu_in_h.txt

 Ion = Copper       [29] , Mass = 78.95448 amu

 Density =  8.9900E-05 g/cm3 = 5.3708E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    100.00    100.00   
 ====================================
 Bragg Correction = -2.38%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 78.95448 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.695E-01  5.333E+00   42.57 um     3.72 um     2.50 um  
   1.10 keV   2.826E-01  5.565E+00   44.48 um     3.87 um     2.61 um  
   1.20 keV   2.952E-01  5.783E+00   46.32 um     4.02 um     2.72 um  
   1.30 keV   3.073E-01  5.987E+00   48.10 um     4.15 um     2.82 um  
   1.40 keV   3.189E-01  6.181E+00   49.81 um     4.28 um     2.92 um  
   1.50 keV   3.301E-01  6.365E+00   51.48 um     4.41 um     3.01 um  
   1.60 keV   3.409E-01  6.539E+00   53.10 um     4.53 um     3.10 um  
   1.70 keV   3.514E-01  6.706E+00   54.67 um     4.64 um     3.19 um  
   1.80 keV   3.616E-01  6.865E+00   56.21 um     4.75 um     3.28 um  
   2.00 keV   3.811E-01  7.163E+00   59.18 um     4.97 um     3.45 um  
   2.25 keV   4.042E-01  7.505E+00   62.74 um     5.23 um     3.65 um  
   2.50 keV   4.261E-01  7.817E+00   66.14 um     5.48 um     3.84 um  
   2.75 keV   4.469E-01  8.104E+00   69.41 um     5.71 um     4.03 um  
   3.00 keV   4.668E-01  8.370E+00   72.57 um     5.93 um     4.21 um  
   3.25 keV   4.858E-01  8.617E+00   75.63 um     6.14 um     4.38 um  
   3.50 keV   5.042E-01  8.849E+00   78.61 um     6.34 um     4.55 um  
