 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/119Rh_in_air.txt

 Ion = Rhodium      [45] , Mass = 118.9326 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rhodium      [45] , Mass = 118.9326 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.946E-02  2.374E+00    4.98 um     1.35 um     9592 A   
   1.10 keV   8.334E-02  2.485E+00    5.19 um     1.40 um     9979 A   
   1.20 keV   8.704E-02  2.590E+00    5.40 um     1.45 um     1.03 um  
   1.30 keV   9.060E-02  2.689E+00    5.60 um     1.50 um     1.07 um  
   1.40 keV   9.402E-02  2.783E+00    5.79 um     1.55 um     1.10 um  
   1.50 keV   9.732E-02  2.872E+00    5.97 um     1.59 um     1.14 um  
   1.60 keV   1.005E-01  2.957E+00    6.15 um     1.63 um     1.17 um  
   1.70 keV   1.036E-01  3.039E+00    6.33 um     1.68 um     1.20 um  
   1.80 keV   1.066E-01  3.118E+00    6.50 um     1.72 um     1.23 um  
   2.00 keV   1.124E-01  3.266E+00    6.83 um     1.79 um     1.29 um  
   2.25 keV   1.192E-01  3.436E+00    7.22 um     1.88 um     1.36 um  
   2.50 keV   1.256E-01  3.593E+00    7.60 um     1.97 um     1.42 um  
   2.75 keV   1.318E-01  3.739E+00    7.96 um     2.05 um     1.49 um  
   3.00 keV   1.376E-01  3.875E+00    8.30 um     2.13 um     1.55 um  
   3.25 keV   1.432E-01  4.002E+00    8.64 um     2.20 um     1.60 um  
