 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/67Kr_in_air.txt

 Ion = Krypton      [36] , Mass = 66.98331 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Krypton      [36] , Mass = 66.98331 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.583E-01  2.541E+00    3.88 um     1.32 um     9551 A   
   1.10 keV   1.660E-01  2.647E+00    4.06 um     1.37 um     9968 A   
   1.20 keV   1.734E-01  2.747E+00    4.24 um     1.42 um     1.04 um  
   1.30 keV   1.805E-01  2.840E+00    4.41 um     1.47 um     1.08 um  
   1.40 keV   1.873E-01  2.927E+00    4.58 um     1.52 um     1.11 um  
   1.50 keV   1.939E-01  3.010E+00    4.74 um     1.57 um     1.15 um  
   1.60 keV   2.003E-01  3.089E+00    4.89 um     1.61 um     1.18 um  
   1.70 keV   2.064E-01  3.164E+00    5.05 um     1.66 um     1.22 um  
   1.80 keV   2.124E-01  3.236E+00    5.20 um     1.70 um     1.25 um  
   2.00 keV   2.239E-01  3.369E+00    5.49 um     1.78 um     1.32 um  
   2.25 keV   2.375E-01  3.521E+00    5.84 um     1.88 um     1.39 um  
   2.50 keV   2.503E-01  3.660E+00    6.17 um     1.97 um     1.47 um  
   2.75 keV   2.625E-01  3.787E+00    6.50 um     2.06 um     1.54 um  
   3.00 keV   2.742E-01  3.904E+00    6.81 um     2.14 um     1.60 um  
   3.25 keV   2.854E-01  4.012E+00    7.12 um     2.22 um     1.67 um  
