 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/43S_in_air.txt

 Ion = Sulfur       [16] , Mass = 42.98691 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Sulfur       [16] , Mass = 42.98691 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.361E-01  1.856E+00    4.26 um     1.64 um     1.22 um  
   1.10 keV   1.427E-01  1.915E+00    4.50 um     1.71 um     1.28 um  
   1.20 keV   1.491E-01  1.968E+00    4.73 um     1.79 um     1.34 um  
   1.30 keV   1.552E-01  2.018E+00    4.96 um     1.86 um     1.40 um  
   1.40 keV   1.610E-01  2.064E+00    5.18 um     1.93 um     1.45 um  
   1.50 keV   1.667E-01  2.107E+00    5.40 um     2.00 um     1.51 um  
   1.60 keV   1.721E-01  2.146E+00    5.61 um     2.07 um     1.56 um  
   1.70 keV   1.774E-01  2.184E+00    5.82 um     2.13 um     1.61 um  
   1.80 keV   1.826E-01  2.219E+00    6.03 um     2.19 um     1.66 um  
   2.00 keV   1.925E-01  2.283E+00    6.43 um     2.32 um     1.76 um  
   2.25 keV   2.041E-01  2.354E+00    6.92 um     2.47 um     1.88 um  
   2.50 keV   2.152E-01  2.416E+00    7.40 um     2.61 um     2.00 um  
   2.75 keV   2.257E-01  2.472E+00    7.86 um     2.75 um     2.11 um  
   3.00 keV   2.357E-01  2.521E+00    8.32 um     2.89 um     2.22 um  
   3.25 keV   2.453E-01  2.566E+00    8.77 um     3.02 um     2.32 um  
