 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/123Pr_in_air.txt

 Ion = Praseodymium [59] , Mass = 122.9461 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Praseodymium [59] , Mass = 122.9461 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.244E-02  2.546E+00    4.80 um     1.30 um     9223 A   
   1.10 keV   8.647E-02  2.670E+00    5.00 um     1.35 um     9581 A   
   1.20 keV   9.031E-02  2.788E+00    5.19 um     1.40 um     9923 A   
   1.30 keV   9.400E-02  2.899E+00    5.37 um     1.44 um     1.03 um  
   1.40 keV   9.755E-02  3.005E+00    5.55 um     1.48 um     1.06 um  
   1.50 keV   1.010E-01  3.106E+00    5.72 um     1.53 um     1.09 um  
   1.60 keV   1.043E-01  3.203E+00    5.89 um     1.57 um     1.12 um  
   1.70 keV   1.075E-01  3.296E+00    6.05 um     1.61 um     1.14 um  
   1.80 keV   1.106E-01  3.385E+00    6.21 um     1.64 um     1.17 um  
   2.00 keV   1.166E-01  3.554E+00    6.51 um     1.72 um     1.23 um  
   2.25 keV   1.237E-01  3.750E+00    6.87 um     1.80 um     1.29 um  
   2.50 keV   1.304E-01  3.932E+00    7.22 um     1.88 um     1.35 um  
   2.75 keV   1.367E-01  4.100E+00    7.54 um     1.96 um     1.41 um  
   3.00 keV   1.428E-01  4.258E+00    7.86 um     2.03 um     1.46 um  
   3.25 keV   1.486E-01  4.407E+00    8.17 um     2.10 um     1.51 um  
