 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/39Cl_in_air.txt

 Ion = Chlorine     [17] , Mass = 38.96801 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Chlorine     [17] , Mass = 38.96801 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.730E-01  1.910E+00    4.00 um     1.60 um     1.19 um  
   1.10 keV   1.815E-01  1.970E+00    4.22 um     1.67 um     1.25 um  
   1.20 keV   1.895E-01  2.025E+00    4.44 um     1.75 um     1.30 um  
   1.30 keV   1.973E-01  2.076E+00    4.65 um     1.82 um     1.36 um  
   1.40 keV   2.047E-01  2.123E+00    4.86 um     1.89 um     1.41 um  
   1.50 keV   2.119E-01  2.167E+00    5.06 um     1.95 um     1.47 um  
   1.60 keV   2.189E-01  2.208E+00    5.26 um     2.02 um     1.52 um  
   1.70 keV   2.256E-01  2.247E+00    5.46 um     2.08 um     1.57 um  
   1.80 keV   2.321E-01  2.283E+00    5.65 um     2.14 um     1.62 um  
   2.00 keV   2.447E-01  2.349E+00    6.03 um     2.27 um     1.72 um  
   2.25 keV   2.595E-01  2.422E+00    6.50 um     2.41 um     1.83 um  
   2.50 keV   2.736E-01  2.486E+00    6.94 um     2.55 um     1.94 um  
   2.75 keV   2.869E-01  2.543E+00    7.38 um     2.69 um     2.05 um  
   3.00 keV   2.997E-01  2.593E+00    7.81 um     2.82 um     2.16 um  
   3.25 keV   3.119E-01  2.639E+00    8.23 um     2.95 um     2.26 um  
