 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/110Sb_in_air.txt

 Ion = Antimony     [51] , Mass = 109.9169 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Antimony     [51] , Mass = 109.9169 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.739E-02  2.530E+00    4.65 um     1.31 um     9347 A   
   1.10 keV   9.165E-02  2.650E+00    4.85 um     1.36 um     9720 A   
   1.20 keV   9.573E-02  2.762E+00    5.04 um     1.41 um     1.01 um  
   1.30 keV   9.964E-02  2.868E+00    5.22 um     1.46 um     1.04 um  
   1.40 keV   1.034E-01  2.970E+00    5.40 um     1.50 um     1.07 um  
   1.50 keV   1.070E-01  3.066E+00    5.57 um     1.55 um     1.11 um  
   1.60 keV   1.105E-01  3.158E+00    5.74 um     1.59 um     1.14 um  
   1.70 keV   1.139E-01  3.247E+00    5.90 um     1.63 um     1.17 um  
   1.80 keV   1.172E-01  3.331E+00    6.06 um     1.67 um     1.20 um  
   2.00 keV   1.236E-01  3.491E+00    6.36 um     1.74 um     1.25 um  
   2.25 keV   1.311E-01  3.676E+00    6.72 um     1.83 um     1.32 um  
   2.50 keV   1.382E-01  3.846E+00    7.07 um     1.91 um     1.38 um  
   2.75 keV   1.449E-01  4.004E+00    7.40 um     1.99 um     1.44 um  
   3.00 keV   1.514E-01  4.151E+00    7.72 um     2.07 um     1.50 um  
   3.25 keV   1.575E-01  4.290E+00    8.03 um     2.14 um     1.56 um  
