 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/9Li_in_air.txt

 Ion = Lithium      [3] , Mass = 9.026791 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Lithium      [3] , Mass = 9.026791 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.135E-02  3.591E-01    9.67 um     6.00 um     4.28 um  
   1.10 keV   7.483E-02  3.589E-01   10.52 um     6.46 um     4.60 um  
   1.20 keV   7.816E-02  3.582E-01   11.37 um     6.92 um     4.92 um  
   1.30 keV   8.135E-02  3.572E-01   12.23 um     7.38 um     5.23 um  
   1.40 keV   8.442E-02  3.559E-01   13.09 um     7.83 um     5.54 um  
   1.50 keV   8.738E-02  3.544E-01   13.95 um     8.28 um     5.85 um  
   1.60 keV   9.025E-02  3.527E-01   14.82 um     8.72 um     6.16 um  
   1.70 keV   9.303E-02  3.509E-01   15.68 um     9.17 um     6.47 um  
   1.80 keV   9.572E-02  3.489E-01   16.56 um     9.61 um     6.78 um  
   2.00 keV   1.009E-01  3.448E-01   18.31 um    10.48 um     7.39 um  
   2.25 keV   1.070E-01  3.394E-01   20.53 um    11.57 um     8.15 um  
   2.50 keV   1.128E-01  3.339E-01   22.77 um    12.64 um     8.91 um  
   2.75 keV   1.183E-01  3.284E-01   25.03 um    13.71 um     9.66 um  
   3.00 keV   1.236E-01  3.229E-01   27.32 um    14.77 um    10.41 um  
   3.25 keV   1.286E-01  3.175E-01   29.62 um    15.83 um    11.16 um  
