 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/117Te_in_air.txt

 Ion = Tellurium    [52] , Mass = 116.9086 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tellurium    [52] , Mass = 116.9086 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.855E-02  2.496E+00    4.79 um     1.32 um     9391 A   
   1.10 keV   8.238E-02  2.614E+00    5.00 um     1.37 um     9764 A   
   1.20 keV   8.605E-02  2.727E+00    5.19 um     1.42 um     1.01 um  
   1.30 keV   8.956E-02  2.833E+00    5.38 um     1.47 um     1.05 um  
   1.40 keV   9.294E-02  2.934E+00    5.56 um     1.51 um     1.08 um  
   1.50 keV   9.620E-02  3.030E+00    5.74 um     1.56 um     1.11 um  
   1.60 keV   9.936E-02  3.122E+00    5.91 um     1.60 um     1.14 um  
   1.70 keV   1.024E-01  3.210E+00    6.07 um     1.64 um     1.17 um  
   1.80 keV   1.054E-01  3.295E+00    6.24 um     1.68 um     1.20 um  
   2.00 keV   1.111E-01  3.455E+00    6.55 um     1.75 um     1.26 um  
   2.25 keV   1.178E-01  3.640E+00    6.92 um     1.84 um     1.32 um  
   2.50 keV   1.242E-01  3.811E+00    7.27 um     1.92 um     1.38 um  
   2.75 keV   1.303E-01  3.970E+00    7.61 um     2.00 um     1.44 um  
   3.00 keV   1.361E-01  4.118E+00    7.93 um     2.07 um     1.50 um  
   3.25 keV   1.416E-01  4.257E+00    8.25 um     2.14 um     1.56 um  
