 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/159Re_in_air.txt

 Ion = Rhenium      [75] , Mass = 158.9841 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rhenium      [75] , Mass = 158.9841 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.271E-01  2.468E+00    4.97 um     1.16 um     8162 A   
   1.10 keV   2.382E-01  2.594E+00    5.18 um     1.20 um     8474 A   
   1.20 keV   2.488E-01  2.715E+00    5.37 um     1.25 um     8772 A   
   1.30 keV   2.590E-01  2.830E+00    5.55 um     1.29 um     9056 A   
   1.40 keV   2.688E-01  2.939E+00    5.73 um     1.33 um     9329 A   
   1.50 keV   2.782E-01  3.044E+00    5.90 um     1.36 um     9591 A   
   1.60 keV   2.873E-01  3.145E+00    6.06 um     1.40 um     9844 A   
   1.70 keV   2.962E-01  3.243E+00    6.22 um     1.43 um     1.01 um  
   1.80 keV   3.047E-01  3.336E+00    6.38 um     1.47 um     1.03 um  
   2.00 keV   3.212E-01  3.515E+00    6.68 um     1.53 um     1.08 um  
   2.25 keV   3.407E-01  3.722E+00    7.03 um     1.61 um     1.13 um  
   2.50 keV   3.591E-01  3.916E+00    7.37 um     1.68 um     1.18 um  
   2.75 keV   3.767E-01  4.097E+00    7.69 um     1.75 um     1.23 um  
   3.00 keV   3.934E-01  4.268E+00    7.99 um     1.81 um     1.28 um  
   3.25 keV   4.095E-01  4.429E+00    8.29 um     1.87 um     1.32 um  
