 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/127Pm_in_air.txt

 Ion = Promethium   [61] , Mass = 126.9514 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Promethium   [61] , Mass = 126.9514 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.639E-01  2.542E+00    4.70 um     1.23 um     8698 A   
   1.10 keV   1.719E-01  2.667E+00    4.89 um     1.27 um     9039 A   
   1.20 keV   1.796E-01  2.785E+00    5.08 um     1.32 um     9364 A   
   1.30 keV   1.869E-01  2.897E+00    5.26 um     1.36 um     9675 A   
   1.40 keV   1.940E-01  3.004E+00    5.43 um     1.41 um     9974 A   
   1.50 keV   2.008E-01  3.106E+00    5.60 um     1.45 um     1.03 um  
   1.60 keV   2.073E-01  3.203E+00    5.76 um     1.48 um     1.05 um  
   1.70 keV   2.137E-01  3.297E+00    5.92 um     1.52 um     1.08 um  
   1.80 keV   2.199E-01  3.387E+00    6.07 um     1.56 um     1.11 um  
   2.00 keV   2.318E-01  3.558E+00    6.37 um     1.63 um     1.16 um  
   2.25 keV   2.459E-01  3.756E+00    6.72 um     1.71 um     1.22 um  
   2.50 keV   2.592E-01  3.940E+00    7.06 um     1.78 um     1.27 um  
   2.75 keV   2.718E-01  4.111E+00    7.38 um     1.86 um     1.33 um  
   3.00 keV   2.839E-01  4.271E+00    7.68 um     1.92 um     1.38 um  
   3.25 keV   2.955E-01  4.422E+00    7.98 um     1.99 um     1.43 um  
