 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/39Si_in_air.txt

 Ion = Silicon      [14] , Mass = 39.00249 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Silicon      [14] , Mass = 39.00249 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.341E-01  1.728E+00    4.36 um     1.72 um     1.28 um  
   1.10 keV   1.406E-01  1.780E+00    4.62 um     1.81 um     1.35 um  
   1.20 keV   1.469E-01  1.826E+00    4.86 um     1.89 um     1.42 um  
   1.30 keV   1.529E-01  1.869E+00    5.10 um     1.97 um     1.48 um  
   1.40 keV   1.586E-01  1.909E+00    5.34 um     2.04 um     1.54 um  
   1.50 keV   1.642E-01  1.945E+00    5.57 um     2.12 um     1.60 um  
   1.60 keV   1.696E-01  1.979E+00    5.79 um     2.19 um     1.66 um  
   1.70 keV   1.748E-01  2.011E+00    6.02 um     2.26 um     1.71 um  
   1.80 keV   1.799E-01  2.041E+00    6.24 um     2.33 um     1.77 um  
   2.00 keV   1.896E-01  2.095E+00    6.67 um     2.47 um     1.88 um  
   2.25 keV   2.011E-01  2.154E+00    7.20 um     2.63 um     2.01 um  
   2.50 keV   2.120E-01  2.206E+00    7.71 um     2.79 um     2.14 um  
   2.75 keV   2.224E-01  2.251E+00    8.22 um     2.95 um     2.26 um  
   3.00 keV   2.322E-01  2.292E+00    8.71 um     3.10 um     2.38 um  
   3.25 keV   2.417E-01  2.328E+00    9.20 um     3.24 um     2.49 um  
