 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/126Pd_in_air.txt

 Ion = Palladium    [46] , Mass = 125.9444 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Palladium    [46] , Mass = 125.9444 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.456E-02  2.346E+00    5.09 um     1.34 um     9539 A   
   1.10 keV   8.869E-02  2.457E+00    5.31 um     1.40 um     9921 A   
   1.20 keV   9.263E-02  2.562E+00    5.52 um     1.45 um     1.03 um  
   1.30 keV   9.641E-02  2.660E+00    5.72 um     1.50 um     1.06 um  
   1.40 keV   1.001E-01  2.754E+00    5.92 um     1.54 um     1.10 um  
   1.50 keV   1.036E-01  2.844E+00    6.10 um     1.59 um     1.13 um  
   1.60 keV   1.070E-01  2.929E+00    6.29 um     1.63 um     1.16 um  
   1.70 keV   1.103E-01  3.011E+00    6.46 um     1.67 um     1.19 um  
   1.80 keV   1.134E-01  3.090E+00    6.64 um     1.71 um     1.22 um  
   2.00 keV   1.196E-01  3.238E+00    6.97 um     1.79 um     1.28 um  
   2.25 keV   1.268E-01  3.410E+00    7.37 um     1.88 um     1.35 um  
   2.50 keV   1.337E-01  3.568E+00    7.75 um     1.96 um     1.41 um  
   2.75 keV   1.402E-01  3.714E+00    8.11 um     2.04 um     1.47 um  
   3.00 keV   1.465E-01  3.851E+00    8.46 um     2.12 um     1.53 um  
   3.25 keV   1.524E-01  3.979E+00    8.80 um     2.19 um     1.59 um  
