 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/32Ne_in_air.txt

 Ion = Neon         [10] , Mass = 32.03972 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Neon         [10] , Mass = 32.03972 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.561E-02  1.408E+00    4.89 um     2.04 um     1.53 um  
   1.10 keV   8.979E-02  1.443E+00    5.20 um     2.15 um     1.61 um  
   1.20 keV   9.378E-02  1.474E+00    5.50 um     2.26 um     1.70 um  
   1.30 keV   9.761E-02  1.502E+00    5.79 um     2.36 um     1.78 um  
   1.40 keV   1.013E-01  1.528E+00    6.08 um     2.47 um     1.86 um  
   1.50 keV   1.048E-01  1.552E+00    6.37 um     2.56 um     1.93 um  
   1.60 keV   1.083E-01  1.574E+00    6.65 um     2.66 um     2.01 um  
   1.70 keV   1.116E-01  1.594E+00    6.93 um     2.76 um     2.08 um  
   1.80 keV   1.149E-01  1.612E+00    7.21 um     2.85 um     2.15 um  
   2.00 keV   1.211E-01  1.645E+00    7.75 um     3.04 um     2.30 um  
   2.25 keV   1.284E-01  1.680E+00    8.42 um     3.26 um     2.47 um  
   2.50 keV   1.354E-01  1.710E+00    9.08 um     3.48 um     2.64 um  
   2.75 keV   1.420E-01  1.735E+00    9.73 um     3.69 um     2.80 um  
   3.00 keV   1.483E-01  1.757E+00   10.37 um     3.90 um     2.96 um  
   3.25 keV   1.543E-01  1.775E+00   11.00 um     4.11 um     3.12 um  
