 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/169Eu_in_air.txt

 Ion = Europium     [63] , Mass = 168.9617 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Europium     [63] , Mass = 168.9617 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.527E-01  2.303E+00    5.45 um     1.25 um     8779 A   
   1.10 keV   1.602E-01  2.420E+00    5.67 um     1.30 um     9116 A   
   1.20 keV   1.673E-01  2.531E+00    5.88 um     1.34 um     9436 A   
   1.30 keV   1.741E-01  2.636E+00    6.09 um     1.39 um     9743 A   
   1.40 keV   1.807E-01  2.737E+00    6.28 um     1.43 um     1.00 um  
   1.50 keV   1.871E-01  2.833E+00    6.47 um     1.47 um     1.03 um  
   1.60 keV   1.932E-01  2.925E+00    6.65 um     1.51 um     1.06 um  
   1.70 keV   1.991E-01  3.014E+00    6.83 um     1.54 um     1.09 um  
   1.80 keV   2.049E-01  3.100E+00    7.00 um     1.58 um     1.11 um  
   2.00 keV   2.160E-01  3.263E+00    7.33 um     1.65 um     1.16 um  
   2.25 keV   2.291E-01  3.452E+00    7.72 um     1.73 um     1.22 um  
   2.50 keV   2.415E-01  3.628E+00    8.10 um     1.81 um     1.27 um  
   2.75 keV   2.533E-01  3.793E+00    8.45 um     1.88 um     1.33 um  
   3.00 keV   2.645E-01  3.947E+00    8.79 um     1.95 um     1.38 um  
   3.25 keV   2.753E-01  4.094E+00    9.12 um     2.01 um     1.43 um  
