 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/94Ag_in_air.txt

 Ion = Silver       [47] , Mass = 93.94374 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Silver       [47] , Mass = 93.94374 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.550E-01  2.582E+00    4.26 um     1.27 um     9061 A   
   1.10 keV   1.626E-01  2.700E+00    4.45 um     1.32 um     9434 A   
   1.20 keV   1.698E-01  2.811E+00    4.63 um     1.36 um     9791 A   
   1.30 keV   1.767E-01  2.916E+00    4.80 um     1.41 um     1.01 um  
   1.40 keV   1.834E-01  3.016E+00    4.97 um     1.46 um     1.05 um  
   1.50 keV   1.898E-01  3.111E+00    5.14 um     1.50 um     1.08 um  
   1.60 keV   1.961E-01  3.201E+00    5.29 um     1.54 um     1.11 um  
   1.70 keV   2.021E-01  3.287E+00    5.45 um     1.58 um     1.14 um  
   1.80 keV   2.080E-01  3.370E+00    5.60 um     1.62 um     1.17 um  
   2.00 keV   2.192E-01  3.526E+00    5.89 um     1.69 um     1.22 um  
   2.25 keV   2.325E-01  3.705E+00    6.24 um     1.78 um     1.29 um  
   2.50 keV   2.451E-01  3.870E+00    6.57 um     1.86 um     1.36 um  
   2.75 keV   2.571E-01  4.022E+00    6.88 um     1.94 um     1.42 um  
   3.00 keV   2.685E-01  4.164E+00    7.19 um     2.01 um     1.47 um  
   3.25 keV   2.794E-01  4.296E+00    7.49 um     2.08 um     1.53 um  
