 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/141Xe_in_air.txt

 Ion = Xenon        [54] , Mass = 140.9268 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Xenon        [54] , Mass = 140.9268 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.321E-01  2.366E+00    5.13 um     1.28 um     9041 A   
   1.10 keV   1.386E-01  2.482E+00    5.35 um     1.33 um     9396 A   
   1.20 keV   1.447E-01  2.591E+00    5.55 um     1.38 um     9734 A   
   1.30 keV   1.506E-01  2.695E+00    5.75 um     1.42 um     1.01 um  
   1.40 keV   1.563E-01  2.794E+00    5.94 um     1.47 um     1.04 um  
   1.50 keV   1.618E-01  2.888E+00    6.12 um     1.51 um     1.07 um  
   1.60 keV   1.671E-01  2.978E+00    6.30 um     1.55 um     1.10 um  
   1.70 keV   1.723E-01  3.065E+00    6.47 um     1.59 um     1.12 um  
   1.80 keV   1.773E-01  3.148E+00    6.64 um     1.62 um     1.15 um  
   2.00 keV   1.868E-01  3.306E+00    6.97 um     1.70 um     1.20 um  
   2.25 keV   1.982E-01  3.489E+00    7.35 um     1.78 um     1.27 um  
   2.50 keV   2.089E-01  3.658E+00    7.72 um     1.86 um     1.33 um  
   2.75 keV   2.191E-01  3.816E+00    8.07 um     1.93 um     1.38 um  
   3.00 keV   2.288E-01  3.964E+00    8.41 um     2.01 um     1.44 um  
   3.25 keV   2.382E-01  4.103E+00    8.73 um     2.07 um     1.49 um  
