 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/155Tb_in_air.txt

 Ion = Terbium      [65] , Mass = 154.9235 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Terbium      [65] , Mass = 154.9235 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.941E-01  2.403E+00    5.09 um     1.20 um     8473 A   
   1.10 keV   2.035E-01  2.524E+00    5.30 um     1.25 um     8801 A   
   1.20 keV   2.126E-01  2.639E+00    5.49 um     1.29 um     9113 A   
   1.30 keV   2.213E-01  2.748E+00    5.69 um     1.34 um     9412 A   
   1.40 keV   2.296E-01  2.853E+00    5.87 um     1.38 um     9698 A   
   1.50 keV   2.377E-01  2.953E+00    6.05 um     1.42 um     9974 A   
   1.60 keV   2.455E-01  3.049E+00    6.22 um     1.45 um     1.02 um  
   1.70 keV   2.530E-01  3.141E+00    6.38 um     1.49 um     1.05 um  
   1.80 keV   2.604E-01  3.230E+00    6.55 um     1.53 um     1.07 um  
   2.00 keV   2.744E-01  3.398E+00    6.86 um     1.59 um     1.12 um  
   2.25 keV   2.911E-01  3.594E+00    7.23 um     1.67 um     1.18 um  
   2.50 keV   3.068E-01  3.776E+00    7.58 um     1.74 um     1.23 um  
   2.75 keV   3.218E-01  3.947E+00    7.91 um     1.81 um     1.29 um  
   3.00 keV   3.361E-01  4.107E+00    8.23 um     1.88 um     1.33 um  
   3.25 keV   3.498E-01  4.258E+00    8.54 um     1.94 um     1.38 um  
