 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/139Ba_in_air.txt

 Ion = Barium       [56] , Mass = 138.9088 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Barium       [56] , Mass = 138.9088 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.541E-02  2.403E+00    5.19 um     1.32 um     9377 A   
   1.10 keV   7.909E-02  2.521E+00    5.40 um     1.38 um     9741 A   
   1.20 keV   8.261E-02  2.633E+00    5.61 um     1.42 um     1.01 um  
   1.30 keV   8.598E-02  2.738E+00    5.81 um     1.47 um     1.04 um  
   1.40 keV   8.923E-02  2.839E+00    6.00 um     1.52 um     1.07 um  
   1.50 keV   9.236E-02  2.935E+00    6.18 um     1.56 um     1.10 um  
   1.60 keV   9.539E-02  3.027E+00    6.36 um     1.60 um     1.13 um  
   1.70 keV   9.832E-02  3.116E+00    6.53 um     1.64 um     1.16 um  
   1.80 keV   1.012E-01  3.201E+00    6.70 um     1.68 um     1.19 um  
   2.00 keV   1.066E-01  3.362E+00    7.03 um     1.75 um     1.25 um  
   2.25 keV   1.131E-01  3.549E+00    7.41 um     1.84 um     1.31 um  
   2.50 keV   1.192E-01  3.722E+00    7.78 um     1.92 um     1.37 um  
   2.75 keV   1.251E-01  3.883E+00    8.13 um     1.99 um     1.43 um  
   3.00 keV   1.306E-01  4.034E+00    8.47 um     2.07 um     1.48 um  
   3.25 keV   1.359E-01  4.176E+00    8.79 um     2.14 um     1.54 um  
